ID,date_of_loss,vehicle_type_code,vehicle_age_years,vehicle_acv,driver_age,ins_score,urbanicity_code,repair_cost_index,medical_cost_index,collision_sev,weather_cat_risk_index,report_lag_days,loss_amount,scenario,month,pred_model
ID0001141,2024-03-10,1,13,7972.0,64,0,2,1.297,1.48,1.1,0.984,13,5528.58,data_drift,2024-03,5332.294639598931
ID0001142,2024-12-24,2,22,8490.0,49,1,2,1.267,1.874,1.1,0.993,25,8208.05,data_drift,2024-12,7113.94122594653
ID0001143,2024-01-25,1,14,10574.0,40,2,2,1.114,1.28,1.8,0.843,5,8693.49,data_drift,2024-01,7417.21308671184
ID0001144,2024-03-07,4,19,27843.0,64,4,2,1.455,1.476,1.4,0.829,23,8489.0,data_drift,2024-03,7857.2243498389835
ID0001145,2024-09-17,2,8,15947.0,47,2,1,0.947,1.733,1.4,0.985,25,7207.84,data_drift,2024-09,6680.251652173388
ID0001146,2024-05-15,1,17,7156.0,49,1,2,1.305,1.204,3.2,0.475,15,8912.17,data_drift,2024-05,9798.106572917777
ID0001147,2024-07-04,1,13,11081.0,65,3,1,1.369,1.599,1.4,0.963,30,6855.42,data_drift,2024-07,7218.036930439928
ID0001148,2024-07-26,3,10,14891.0,21,0,2,1.512,1.034,1.2,0.395,21,5413.73,data_drift,2024-07,6037.6475068032005
ID0001149,2024-03-28,2,10,4623.0,29,3,2,1.482,1.299,1.8,0.687,9,8157.98,data_drift,2024-03,7338.483869874752
ID0001150,2024-10-12,3,7,22044.0,21,2,0,0.989,1.377,1.4,0.889,30,7741.21,data_drift,2024-10,7170.079841177047
ID0001151,2024-11-17,3,17,8237.0,77,2,2,1.166,1.392,0.4,0.824,30,5093.79,data_drift,2024-11,5671.157599756859
ID0001152,2024-05-18,1,7,12547.0,58,2,2,1.339,1.158,1.8,0.652,7,6755.83,data_drift,2024-05,6936.440855454011
ID0001153,2024-01-08,3,15,19901.0,75,1,2,1.3,1.504,1.4,0.89,4,6876.39,data_drift,2024-01,6489.332530092774
ID0001154,2024-05-09,2,9,14377.0,60,3,2,1.601,1.038,1.2,0.274,30,7058.55,data_drift,2024-05,6241.310737774845
ID0001155,2024-02-06,2,25,3748.0,51,1,2,1.247,1.541,1.4,0.805,30,8870.79,data_drift,2024-02,7396.15513284152
ID0001156,2024-08-16,2,15,21109.0,49,3,2,1.339,1.241,1.4,0.902,30,7805.71,data_drift,2024-08,7650.515735976487
ID0001157,2024-02-22,2,5,24644.0,58,1,2,1.34,0.974,1.2,0.574,3,4933.65,data_drift,2024-02,5237.341287163888
ID0001158,2024-05-08,2,22,5534.0,31,2,2,1.133,1.746,0.4,0.992,10,5622.76,data_drift,2024-05,5702.328096304463
ID0001159,2024-05-05,0,16,4686.0,63,2,2,1.265,1.36,1.0,0.804,4,6207.95,data_drift,2024-05,6120.708468146524
ID0001160,2024-05-06,1,14,26330.0,30,1,2,1.298,1.276,1.8,0.778,2,7353.32,data_drift,2024-05,7428.873453188049
ID0001161,2024-01-15,2,15,23062.0,35,0,2,1.283,1.508,1.8,0.879,4,7391.44,data_drift,2024-01,7050.483901144568
ID0001162,2024-07-01,4,11,27792.0,78,3,1,0.946,1.223,1.8,0.389,4,6159.57,data_drift,2024-07,6715.4330753605445
ID0001163,2024-03-09,1,11,12618.0,54,0,2,1.231,0.877,1.2,0.184,3,5111.32,data_drift,2024-03,4495.501712259568
ID0001164,2024-03-15,1,14,9782.0,41,1,2,1.426,1.355,1.0,0.708,23,6330.67,data_drift,2024-03,6422.613545352132
ID0001165,2024-10-12,3,12,18335.0,76,1,2,1.309,1.176,1.8,0.509,4,7065.32,data_drift,2024-10,6439.493100181599
ID0001166,2024-01-13,3,20,6472.0,31,1,1,1.224,1.193,3.2,0.438,2,8735.67,data_drift,2024-01,9424.687973172713
ID0001167,2024-09-26,4,14,13566.0,40,4,2,1.144,1.407,1.8,0.815,30,8437.62,data_drift,2024-09,8580.45803055339
ID0001168,2024-06-25,2,13,9918.0,74,3,2,1.263,1.304,0.4,0.883,23,5497.84,data_drift,2024-06,5696.499365460385
ID0001169,2024-12-04,2,8,33358.0,24,0,2,1.082,0.973,1.2,0.259,7,6029.81,data_drift,2024-12,5653.627594862003
ID0001170,2024-07-12,4,4,110872.0,76,2,2,1.354,0.85,1.2,0.15,4,4379.64,data_drift,2024-07,4784.675138403803
ID0001171,2024-12-24,3,15,7367.0,71,2,2,1.178,1.454,1.0,0.73,6,5976.44,data_drift,2024-12,5930.28991220292
ID0001172,2024-05-25,1,5,12591.0,73,0,1,1.209,1.331,1.4,0.639,15,5395.68,data_drift,2024-05,5308.890994959615
ID0001173,2024-04-02,3,19,19120.0,25,1,2,1.2,1.852,0.4,0.907,11,5776.39,data_drift,2024-04,5514.454004601755
ID0001174,2024-05-06,4,25,10549.0,28,2,2,1.142,1.413,1.4,0.793,30,8384.83,data_drift,2024-05,7689.508186946957
ID0001175,2024-05-26,3,14,9407.0,22,3,2,1.308,1.682,1.4,0.894,13,8225.4,data_drift,2024-05,8360.114379167782
ID0001176,2024-07-15,3,20,4703.0,24,1,1,1.052,1.154,3.2,0.447,4,8632.6,data_drift,2024-07,9943.103498389743
ID0001177,2024-11-02,1,10,30204.0,48,0,1,1.13,1.035,1.2,0.28,0,5165.08,data_drift,2024-11,4627.782410080938
ID0001178,2024-03-10,4,13,19194.0,50,2,2,1.513,1.645,1.4,0.849,4,7114.49,data_drift,2024-03,6836.289764407809
ID0001179,2024-11-07,1,10,17371.0,62,3,0,1.143,1.151,1.8,0.497,3,7665.52,data_drift,2024-11,6801.0295810716225
ID0001180,2024-01-20,3,14,24791.0,78,2,2,1.501,1.626,1.4,0.957,30,6783.37,data_drift,2024-01,7409.741274007776
ID0001181,2024-10-19,3,25,11562.0,43,1,2,1.513,1.404,3.2,0.703,4,8531.25,data_drift,2024-10,9809.64297126954
ID0001182,2024-06-14,4,0,46366.0,44,2,2,1.375,1.096,1.2,0.322,6,5130.49,data_drift,2024-06,5493.299111628473
ID0001183,2024-06-09,2,18,10366.0,65,1,2,1.476,1.337,1.8,0.58,7,7035.54,data_drift,2024-06,6845.822463846078
ID0001184,2024-02-02,3,8,31226.0,75,0,2,1.051,1.373,0.4,0.899,9,3840.2,data_drift,2024-02,3694.5643151119507
ID0001185,2024-06-09,2,13,17569.0,48,2,1,0.908,1.662,1.4,0.966,3,6831.58,data_drift,2024-06,6522.145736382223
ID0001186,2024-04-15,3,15,11632.0,75,0,2,1.352,1.267,1.8,0.712,1,6075.65,data_drift,2024-04,6345.0692176459925
ID0001187,2024-06-02,2,18,23095.0,61,1,2,1.24,1.657,1.4,0.946,8,6353.68,data_drift,2024-06,6699.74045493713
ID0001188,2024-05-25,3,14,13039.0,24,0,2,1.644,1.394,1.4,0.809,3,6986.44,data_drift,2024-05,7174.923954742398
ID0001189,2024-04-13,1,2,8668.0,35,3,1,1.066,1.542,1.4,0.963,7,7609.35,data_drift,2024-04,6389.417312327815
ID0001190,2024-03-26,0,23,4578.0,74,2,1,1.158,1.177,1.8,0.62,15,7143.97,data_drift,2024-03,6731.263827951233
ID0001191,2024-06-17,1,13,8075.0,64,4,1,1.112,1.465,1.4,0.882,30,6999.11,data_drift,2024-06,7505.332426710562
ID0001192,2024-07-16,3,17,10211.0,61,2,2,1.175,1.452,1.4,0.97,30,6595.81,data_drift,2024-07,7401.292509947202
ID0001193,2024-12-09,0,10,8922.0,37,0,2,1.353,1.319,3.2,0.83,23,9740.24,data_drift,2024-12,9302.730775182252
ID0001194,2024-08-11,1,12,17847.0,49,0,1,1.12,1.256,1.8,0.567,1,5762.96,data_drift,2024-08,6203.024245259745
ID0001195,2024-08-11,3,8,24376.0,22,2,0,0.822,1.183,1.8,0.672,22,7657.7,data_drift,2024-08,7537.732634943977
ID0001196,2024-02-10,2,13,9456.0,53,2,2,1.143,1.678,1.4,0.952,13,7404.33,data_drift,2024-02,7030.3354344234995
ID0001197,2024-04-05,1,12,7588.0,28,4,2,1.185,1.27,1.4,0.8,2,7517.99,data_drift,2024-04,7531.130412702121
ID0001198,2024-11-24,2,19,7309.0,71,2,1,1.04,1.295,1.8,0.83,16,7998.99,data_drift,2024-11,7041.649688094128
ID0001199,2024-05-28,3,7,21902.0,55,1,1,1.02,1.432,1.4,0.797,30,6890.8,data_drift,2024-05,6328.865098215963
ID0001200,2024-08-10,2,23,6383.0,39,4,1,1.121,1.359,3.2,0.657,5,11081.06,data_drift,2024-08,10812.245534956983
ID0001201,2024-09-21,3,15,6949.0,34,1,2,1.393,1.578,1.1,0.97,8,6020.87,data_drift,2024-09,6412.752866120668
ID0001202,2024-12-22,4,8,26878.0,41,3,1,0.976,1.291,1.4,0.815,16,6974.23,data_drift,2024-12,6661.650367508446
ID0001203,2024-02-07,3,0,73271.0,49,1,2,1.168,1.006,1.8,0.644,3,6974.61,data_drift,2024-02,6458.325649720869
ID0001204,2024-11-01,3,12,12749.0,19,0,1,0.965,1.534,1.4,0.872,8,6810.02,data_drift,2024-11,6501.5854814276745
ID0001205,2024-08-17,2,20,23430.0,40,2,1,1.132,1.392,3.2,0.789,7,10168.46,data_drift,2024-08,10233.763854979876
ID0001206,2024-07-18,0,17,5888.0,34,2,2,1.118,1.062,1.8,0.489,22,7880.2,data_drift,2024-07,7275.103109682743
ID0001207,2024-07-13,0,15,3904.0,61,0,2,1.467,1.432,1.4,0.829,30,6092.29,data_drift,2024-07,6567.980806578149
ID0001208,2024-09-19,3,13,26800.0,31,0,0,0.886,1.201,1.8,0.565,5,5566.11,data_drift,2024-09,6044.27061202696
ID0001209,2024-06-11,4,11,38395.0,64,2,2,1.272,1.246,1.8,0.591,4,7095.55,data_drift,2024-06,6975.618190684402
ID0001210,2024-08-11,2,12,7832.0,57,1,0,1.024,1.49,1.4,0.955,5,5576.04,data_drift,2024-08,5593.481900440139
ID0001211,2024-10-06,0,5,18961.0,47,3,1,1.103,1.34,1.8,0.539,1,6578.65,data_drift,2024-10,7067.854700100532
ID0001212,2024-02-25,2,20,4384.0,30,4,2,1.252,1.745,1.1,0.979,7,7885.33,data_drift,2024-02,7477.192166212711
ID0001213,2024-04-07,1,9,7652.0,23,3,2,1.183,1.347,1.4,0.897,8,8346.3,data_drift,2024-04,7916.827789835844
ID0001214,2024-12-24,1,6,10806.0,33,2,2,1.331,1.525,1.4,0.894,3,7304.58,data_drift,2024-12,6600.580974351454
ID0001215,2024-10-25,2,20,9367.0,50,2,2,1.343,1.457,1.0,0.82,16,6568.98,data_drift,2024-10,6503.897062735629
ID0001216,2024-04-20,3,22,11934.0,29,1,2,1.27,1.186,1.8,0.612,22,6382.48,data_drift,2024-04,7289.982837009169
ID0001217,2024-08-13,3,3,34103.0,32,0,1,0.978,1.759,1.1,0.975,8,5771.11,data_drift,2024-08,4911.140182664714
ID0001218,2024-04-14,3,20,6457.0,60,3,2,1.25,1.468,1.8,0.93,7,8799.91,data_drift,2024-04,7851.985973755545
ID0001219,2024-03-14,3,22,11013.0,30,1,1,0.916,1.004,1.2,0.501,22,5424.46,data_drift,2024-03,5538.877013202119
ID0001220,2024-01-24,2,14,10019.0,45,0,2,1.327,0.886,1.2,0.335,0,4792.48,data_drift,2024-01,4865.446057872332
ID0001221,2024-08-16,1,16,8826.0,43,3,2,1.32,1.326,1.8,0.809,2,8666.45,data_drift,2024-08,7959.903483477557
ID0001222,2024-06-13,4,6,66801.0,44,4,2,1.343,1.051,1.8,0.54,3,7386.49,data_drift,2024-06,7560.400320243716
ID0001223,2024-07-05,3,23,8236.0,57,0,2,1.135,1.544,0.4,0.896,8,4903.71,data_drift,2024-07,4396.544660015591
ID0001224,2024-04-12,1,0,24285.0,53,2,1,1.056,1.394,1.4,0.712,8,5751.41,data_drift,2024-04,5902.323739236397
ID0001225,2024-02-22,3,21,11962.0,29,2,1,1.06,1.415,1.8,0.713,3,8364.35,data_drift,2024-02,7209.460047820832
ID0001226,2024-10-08,4,21,12915.0,75,3,2,1.166,1.283,1.8,0.43,5,8067.42,data_drift,2024-10,7590.590427375671
ID0001227,2024-11-14,0,16,2500.0,76,1,1,0.973,1.734,1.4,0.929,4,7053.1,data_drift,2024-11,6075.214231137021
ID0001228,2024-07-11,3,12,20045.0,43,2,2,1.297,1.365,1.4,0.954,16,6695.27,data_drift,2024-07,6893.6736635909965
ID0001229,2024-06-14,3,14,9238.0,53,0,2,1.179,1.809,1.1,0.983,8,6220.15,data_drift,2024-06,5764.358863760273
ID0001230,2024-09-16,4,3,74050.0,27,1,2,1.364,1.208,1.8,0.685,4,6031.41,data_drift,2024-09,7059.93981627744
ID0001231,2024-03-15,4,15,11373.0,48,3,1,1.097,1.423,1.4,0.939,5,6045.52,data_drift,2024-03,6661.945525459457
ID0001232,2024-04-02,4,19,18681.0,51,2,2,1.509,1.453,1.4,0.91,3,7377.61,data_drift,2024-04,6701.188426863715
ID0001233,2024-04-03,3,14,15519.0,34,3,2,1.334,1.534,1.4,0.894,10,6925.26,data_drift,2024-04,7290.580161502479
ID0001234,2024-06-13,4,13,17420.0,45,2,2,1.374,1.345,3.2,0.627,6,10075.84,data_drift,2024-06,10169.432362050924
ID0001235,2024-03-26,2,6,31126.0,25,0,2,1.538,1.303,1.8,0.484,4,7366.77,data_drift,2024-03,6521.264820630358
ID0001236,2024-06-13,2,22,6397.0,71,3,0,0.862,1.413,1.4,0.817,5,7329.68,data_drift,2024-06,6773.196998035064
ID0001237,2024-11-21,0,21,3672.0,74,4,2,1.268,1.26,1.0,0.778,3,6481.53,data_drift,2024-11,7094.809033010659
ID0001238,2024-03-19,4,13,61187.0,56,1,2,1.488,1.537,1.4,0.826,9,6236.43,data_drift,2024-03,6671.356271667843
ID0001239,2024-03-08,1,4,10915.0,18,0,2,1.385,1.577,1.4,0.925,3,6754.61,data_drift,2024-03,6795.367662954744
ID0001240,2024-06-23,1,12,12414.0,76,3,0,0.976,1.683,1.4,0.851,13,7000.06,data_drift,2024-06,6529.961473112328
ID0001241,2024-06-28,3,23,5829.0,73,2,2,1.202,1.032,1.8,0.383,10,6537.27,data_drift,2024-06,6986.580487944397
ID0001242,2024-07-09,3,7,17955.0,35,4,1,1.151,1.261,1.8,0.73,23,8601.78,data_drift,2024-07,7751.717529840584
ID0001243,2024-10-02,1,25,3496.0,75,2,2,1.268,1.029,1.2,0.557,15,6252.03,data_drift,2024-10,5943.418999644436
ID0001244,2024-09-15,3,4,40394.0,58,3,2,1.123,1.189,1.8,0.652,7,6821.58,data_drift,2024-09,7117.75846027316
ID0001245,2024-05-17,3,5,29708.0,24,3,2,1.57,1.308,3.2,0.632,11,11161.43,data_drift,2024-05,11063.918446977368
ID0001246,2024-05-23,3,12,16429.0,62,1,1,1.062,1.304,1.8,0.83,8,6284.38,data_drift,2024-05,6481.421037748466
ID0001247,2024-07-26,2,12,13919.0,79,0,0,0.82,1.326,1.4,0.833,2,6096.02,data_drift,2024-07,4988.039939503022
ID0001248,2024-05-09,2,15,9378.0,25,1,1,1.025,1.442,1.4,0.853,3,6270.91,data_drift,2024-05,6368.433565568866
ID0001249,2024-11-26,2,12,7199.0,63,0,2,1.173,1.252,1.4,0.884,2,5736.04,data_drift,2024-11,5658.917033018702
ID0001250,2024-07-27,2,21,6539.0,63,2,1,1.191,1.527,1.4,0.899,6,6767.42,data_drift,2024-07,6468.585025025664
ID0001251,2024-02-06,3,7,14284.0,63,1,2,1.402,1.42,1.4,0.873,30,5593.79,data_drift,2024-02,6311.764921793546
ID0001252,2024-11-26,4,14,15030.0,23,0,1,1.023,1.467,1.4,0.854,2,6100.57,data_drift,2024-11,6585.806166874803
ID0001253,2024-12-13,1,24,2500.0,43,4,0,0.967,1.047,1.8,0.511,2,7196.53,data_drift,2024-12,7180.78018404063
ID0001254,2024-03-08,0,17,4602.0,37,4,2,1.366,1.501,0.4,0.924,30,6379.13,data_drift,2024-03,6511.496164355923
ID0001255,2024-01-05,3,25,14040.0,43,1,2,1.17,1.219,1.8,0.691,3,6286.81,data_drift,2024-01,7005.642567208421
ID0001256,2024-10-22,3,8,13922.0,66,1,2,1.443,1.13,1.8,0.723,4,5997.06,data_drift,2024-10,6320.7432974415115
ID0001257,2024-10-05,2,10,19688.0,27,1,1,1.158,1.74,1.4,0.975,18,7506.5,data_drift,2024-10,6761.942020488111
ID0001258,2024-10-28,3,22,5167.0,35,1,2,1.116,1.381,1.4,0.673,12,6116.49,data_drift,2024-10,6814.879714240566
ID0001259,2024-03-24,1,6,16666.0,75,2,2,1.37,1.719,1.1,0.987,5,6352.47,data_drift,2024-03,5835.170216697573
ID0001260,2024-02-23,3,3,31079.0,26,0,2,1.449,1.361,1.8,0.645,2,7669.91,data_drift,2024-02,6665.567361620601
ID0001261,2024-12-11,3,15,23139.0,51,2,2,1.3,1.697,1.4,0.905,30,7013.29,data_drift,2024-12,7607.657850680983
ID0001262,2024-05-04,2,21,8214.0,18,1,2,1.333,1.708,1.4,0.951,30,8750.35,data_drift,2024-05,8290.043842608053
ID0001263,2024-07-17,1,17,4090.0,78,4,2,1.466,1.251,1.8,0.408,6,8012.68,data_drift,2024-07,7516.373802385461
ID0001264,2024-02-28,2,25,6399.0,29,3,1,1.131,1.33,1.8,0.836,2,8793.63,data_drift,2024-02,7658.318219283638
ID0001265,2024-02-19,3,0,29397.0,18,4,2,1.293,1.144,1.8,0.501,2,9275.79,data_drift,2024-02,7943.385515459628
ID0001266,2024-07-15,2,11,20837.0,26,1,2,1.26,1.008,1.2,0.237,6,5287.06,data_drift,2024-07,5432.557278213723
ID0001267,2024-12-10,2,16,14786.0,71,1,2,1.146,1.545,1.4,0.596,30,6301.8,data_drift,2024-12,6716.1263043309
ID0001268,2024-11-04,2,12,20343.0,28,2,2,1.111,1.183,1.8,0.389,4,7312.54,data_drift,2024-11,6961.670262172595
ID0001269,2024-12-11,4,2,73626.0,38,2,2,1.339,1.46,1.4,0.858,4,7341.05,data_drift,2024-12,6789.050206432081
ID0001270,2024-12-24,2,15,7823.0,66,2,2,1.362,1.477,1.1,0.966,24,6057.53,data_drift,2024-12,6839.925569015654
ID0001271,2024-06-04,4,8,30202.0,20,2,1,1.079,1.281,1.8,0.586,22,8057.31,data_drift,2024-06,7787.290754848957
ID0001272,2024-02-24,3,14,21376.0,48,0,1,0.838,1.308,1.4,0.901,16,6200.31,data_drift,2024-02,5872.895478682281
ID0001273,2024-03-16,4,13,14061.0,51,2,2,1.35,1.623,1.1,0.981,10,7530.45,data_drift,2024-03,6409.478067613479
ID0001274,2024-01-02,2,20,3777.0,62,1,2,1.361,1.136,1.0,0.599,1,6013.97,data_drift,2024-01,5145.899113227204
ID0001275,2024-11-15,2,0,18584.0,79,1,0,0.958,1.075,1.8,0.392,6,5490.18,data_drift,2024-11,5491.538160839588
ID0001276,2024-10-21,3,6,60447.0,22,1,1,1.043,0.85,1.2,0.33,5,5776.35,data_drift,2024-10,5725.40485682742
ID0001277,2024-01-12,3,3,30936.0,29,1,1,1.061,1.784,0.4,0.992,9,4395.45,data_drift,2024-01,4377.449761634277
ID0001278,2024-01-22,2,12,7187.0,42,2,2,1.236,1.337,3.2,0.643,5,9891.16,data_drift,2024-01,10153.537030423773
ID0001279,2024-05-24,4,10,81746.0,50,0,2,1.497,1.467,1.4,0.594,9,6170.31,data_drift,2024-05,6160.625557358738
ID0001280,2024-10-25,1,19,5263.0,21,4,2,1.3,1.342,1.4,0.684,3,8069.67,data_drift,2024-10,8515.43771867721
ID0001281,2024-11-25,2,22,7169.0,44,2,2,1.298,1.141,1.2,0.37,0,6080.6,data_drift,2024-11,5973.126385154587
ID0001282,2024-05-21,2,16,14416.0,18,2,2,1.31,1.169,1.8,0.781,1,7853.97,data_drift,2024-05,8186.023813430814
ID0001283,2024-10-20,3,21,7326.0,21,0,1,0.988,1.316,1.8,0.469,3,7722.43,data_drift,2024-10,7229.473624637312
ID0001284,2024-08-03,3,19,8033.0,57,0,2,1.595,1.465,1.4,0.858,3,6948.77,data_drift,2024-08,5911.208395436018
ID0001285,2024-07-13,3,9,13295.0,76,0,2,1.172,1.433,1.4,0.942,9,6094.13,data_drift,2024-07,5614.506456325736
ID0001286,2024-12-27,1,8,15456.0,44,0,1,1.162,1.49,1.4,0.936,5,6489.98,data_drift,2024-12,5526.815823330763
ID0001287,2024-12-03,1,25,3370.0,64,2,0,1.092,1.783,1.1,0.896,7,5985.69,data_drift,2024-12,5973.454238609255
ID0001288,2024-03-15,2,15,6174.0,45,0,1,1.048,1.421,3.2,0.823,5,10176.98,data_drift,2024-03,8919.96097225967
ID0001289,2024-02-21,2,25,7559.0,72,0,2,1.356,1.061,1.2,0.569,1,4671.59,data_drift,2024-02,5268.083544963917
ID0001290,2024-09-22,2,2,16857.0,63,2,2,1.416,1.586,1.4,0.965,9,7316.98,data_drift,2024-09,6410.022386549856
ID0001291,2024-11-09,3,12,23284.0,22,0,2,1.286,1.034,1.8,0.287,21,6604.38,data_drift,2024-11,6964.873223021197
ID0001292,2024-07-01,4,13,19609.0,62,2,2,1.549,1.274,1.8,0.573,5,6531.12,data_drift,2024-07,7061.290219812946
ID0001293,2024-09-07,1,17,6177.0,27,0,1,1.047,1.267,1.8,0.464,15,7334.76,data_drift,2024-09,6439.66618987346
ID0001294,2024-11-03,2,16,6488.0,66,2,1,1.046,1.512,3.2,0.948,10,9596.73,data_drift,2024-11,9779.943756604509
ID0001295,2024-03-26,2,0,36602.0,42,3,2,1.105,1.491,3.2,0.921,5,10805.1,data_drift,2024-03,9843.841303035166
ID0001296,2024-08-07,2,13,18221.0,56,0,2,1.38,1.631,1.1,0.961,17,6851.93,data_drift,2024-08,5784.492292069234
ID0001297,2024-05-19,2,15,15749.0,24,0,0,1.005,1.331,1.4,0.785,6,5998.08,data_drift,2024-05,6443.08647735906
ID0001298,2024-09-22,2,7,40547.0,27,0,2,1.309,1.137,1.2,0.517,8,5033.48,data_drift,2024-09,5187.685826869852
ID0001299,2024-05-24,4,3,60078.0,75,1,2,1.428,1.518,1.1,0.964,10,5590.44,data_drift,2024-05,5624.71597152631
ID0001300,2024-12-27,2,0,27761.0,31,2,1,1.096,1.236,1.8,0.367,6,6503.92,data_drift,2024-12,6559.485567484716
ID0001301,2024-06-17,2,11,20860.0,57,0,2,1.209,1.677,1.4,0.87,24,5835.98,data_drift,2024-06,6451.503856613307
ID0001302,2024-05-16,3,16,20167.0,18,1,2,1.447,1.201,1.2,0.375,14,6155.34,data_drift,2024-05,6750.3010723015805
ID0001303,2024-10-20,4,8,33529.0,36,2,2,1.433,1.297,3.2,0.795,23,10824.63,data_drift,2024-10,10144.691197516806
ID0001304,2024-06-14,0,19,5000.0,57,1,2,1.281,1.012,1.2,0.272,21,5510.85,data_drift,2024-06,5537.300787252041
ID0001305,2024-05-10,2,7,44400.0,29,3,0,0.82,1.462,3.2,0.521,2,10924.41,data_drift,2024-05,9830.349861109933
ID0001306,2024-01-17,4,13,34215.0,63,0,2,1.186,1.379,3.2,0.608,2,8582.02,data_drift,2024-01,9081.662968501309
ID0001307,2024-02-21,3,5,28961.0,66,1,2,1.404,1.682,1.4,0.959,3,7140.23,data_drift,2024-02,6055.821083153106
ID0001308,2024-10-27,1,18,4510.0,53,2,2,1.262,1.186,1.8,0.4,11,6342.73,data_drift,2024-10,7044.993634521891
ID0001309,2024-11-18,4,25,9573.0,29,0,2,1.181,1.368,1.8,0.618,23,7839.62,data_drift,2024-11,7215.017039166417
ID0001310,2024-07-27,2,16,8750.0,40,0,0,1.021,1.731,1.4,0.961,9,6165.6,data_drift,2024-07,5818.2205347755225
ID0001311,2024-07-28,3,9,19831.0,60,1,0,1.116,1.301,3.2,0.71,4,8497.43,data_drift,2024-07,8913.75668505074
ID0001312,2024-12-27,2,12,19756.0,77,2,2,1.164,0.914,1.8,0.295,14,6477.45,data_drift,2024-12,6397.746032666966
ID0001313,2024-01-24,4,17,32347.0,76,2,2,1.371,1.584,1.1,0.992,17,6828.94,data_drift,2024-01,6550.6526951616825
ID0001314,2024-05-18,2,18,14804.0,61,0,1,0.967,1.325,1.4,0.61,1,5967.82,data_drift,2024-05,5581.073917862228
ID0001315,2024-01-17,1,22,8711.0,78,1,2,1.174,1.335,1.0,0.765,23,6273.01,data_drift,2024-01,6150.162878222804
ID0001316,2024-11-25,1,14,10994.0,47,4,2,1.408,1.17,1.8,0.474,15,8426.81,data_drift,2024-11,7728.715408276349
ID0001317,2024-12-14,2,6,17272.0,56,3,2,1.432,1.045,1.2,0.428,30,6496.51,data_drift,2024-12,6238.838193292616
ID0001318,2024-06-23,2,22,6558.0,79,1,2,1.468,1.452,1.4,0.88,30,6979.65,data_drift,2024-06,6803.2486385891525
ID0001319,2024-01-04,1,25,3581.0,50,1,2,1.561,1.026,1.8,0.459,30,7100.24,data_drift,2024-01,6629.510538367705
ID0001320,2024-11-14,0,0,21262.0,76,3,1,1.013,1.021,1.8,0.78,7,6887.66,data_drift,2024-11,6591.147883554585
ID0001321,2024-01-03,2,9,15254.0,61,3,2,1.289,1.378,1.8,0.74,2,7217.24,data_drift,2024-01,7396.843732973292
ID0001322,2024-03-12,0,6,9124.0,43,1,2,1.332,1.413,1.4,0.777,3,6008.62,data_drift,2024-03,6188.545045721487
ID0001323,2024-09-10,4,17,9927.0,59,2,2,1.069,1.124,1.8,0.453,3,7160.73,data_drift,2024-09,6872.060113303426
ID0001324,2024-01-12,1,20,7157.0,76,1,1,0.884,1.606,0.4,0.944,7,4207.67,data_drift,2024-01,4708.108086879973
ID0001325,2024-01-16,2,4,56747.0,46,0,2,1.717,1.451,0.4,0.89,16,4150.45,data_drift,2024-01,4378.423995807223
ID0001326,2024-04-27,2,12,21773.0,23,3,2,1.252,1.294,1.8,0.667,2,8212.44,data_drift,2024-04,8430.83656323629
ID0001327,2024-04-21,3,9,15397.0,39,1,2,1.379,1.519,1.4,0.895,3,6676.57,data_drift,2024-04,6261.875605527043
ID0001328,2024-10-24,4,8,51117.0,60,0,1,0.994,0.85,1.2,0.199,2,3935.41,data_drift,2024-10,4269.061038573515
ID0001329,2024-08-24,4,14,15340.0,31,2,2,1.25,1.787,1.1,0.991,8,7856.67,data_drift,2024-08,6538.338276565827
ID0001330,2024-11-26,2,19,11161.0,57,2,2,1.304,0.867,1.2,0.304,0,5361.11,data_drift,2024-11,5455.5391078168095
ID0001331,2024-09-22,3,22,9670.0,35,0,2,1.386,1.112,1.8,0.62,22,7219.65,data_drift,2024-09,6865.421492709638
ID0001332,2024-02-13,0,14,5817.0,22,1,2,1.24,1.575,1.4,0.893,3,7371.64,data_drift,2024-02,7339.270179872031
ID0001333,2024-09-20,2,13,12725.0,63,0,1,1.047,1.533,1.4,0.799,7,6726.3,data_drift,2024-09,5705.245793948661
ID0001334,2024-04-23,0,14,14378.0,71,2,1,1.143,1.367,1.4,0.823,9,6151.1,data_drift,2024-04,6326.770733199915
ID0001335,2024-11-20,4,9,53556.0,78,1,2,1.219,1.161,1.8,0.725,4,6697.71,data_drift,2024-11,6473.188696394925
ID0001336,2024-08-28,2,20,5076.0,20,1,2,1.152,1.389,1.4,0.756,4,8137.8,data_drift,2024-08,7605.025454745871
ID0001337,2024-04-05,4,10,27523.0,36,0,2,1.391,0.94,1.2,0.245,7,4601.1,data_drift,2024-04,4953.740435266563
ID0001338,2024-03-27,3,12,23963.0,50,0,2,1.583,1.311,1.8,0.529,2,6741.44,data_drift,2024-03,6511.8765320796465
ID0001339,2024-10-07,2,9,26904.0,32,3,2,1.189,1.561,0.4,0.853,7,5765.5,data_drift,2024-10,5526.333577668951
ID0001340,2024-11-14,2,8,11335.0,67,2,2,1.264,1.832,1.1,0.998,25,6343.87,data_drift,2024-11,6575.257628252043
ID0001341,2024-01-23,4,7,51624.0,27,1,2,1.117,1.182,1.8,0.84,4,5875.52,data_drift,2024-01,6923.159858307784
