ID,date_of_loss,vehicle_type_code,vehicle_age_years,vehicle_acv,driver_age,ins_score,urbanicity_code,repair_cost_index,medical_cost_index,collision_sev,weather_cat_risk_index,report_lag_days,loss_amount,scenario,month,pred_model
ID0001393,2024-11-27,4,6,35087.0,32,0,1,1.035,1.1,1.8,0.25,1,6573.29,concept_drift,2024-11,5726.9134931186
ID0001394,2024-05-07,1,7,11995.0,61,2,1,1.101,1.042,1.4,0.102,21,6076.04,concept_drift,2024-05,5601.108172633552
ID0001395,2024-08-15,0,9,9150.0,54,2,0,0.809,1.143,1.8,0.17,4,6832.85,concept_drift,2024-08,6101.415755156476
ID0001396,2024-05-24,4,7,35529.0,77,2,2,1.212,1.133,1.8,0.286,2,7066.87,concept_drift,2024-05,6448.5736444525955
ID0001397,2024-05-12,1,6,7821.0,57,2,2,1.021,1.127,1.8,0.298,1,7095.38,concept_drift,2024-05,6539.789551719123
ID0001398,2024-03-27,1,2,13684.0,77,2,1,1.011,1.041,1.2,0.317,10,5514.77,concept_drift,2024-03,4954.795713541921
ID0001399,2024-10-08,3,7,17930.0,49,3,2,1.245,1.347,1.0,0.225,0,6143.94,concept_drift,2024-10,5770.554200563653
ID0001400,2024-11-23,0,5,14322.0,39,2,2,1.103,1.077,1.8,0.496,5,7445.99,concept_drift,2024-11,6801.28870718013
ID0001401,2024-07-03,2,7,18394.0,59,0,2,1.306,1.05,1.4,0.552,7,6076.32,concept_drift,2024-07,5411.006651056962
ID0001402,2024-01-21,1,8,11799.0,48,2,2,1.042,1.101,1.0,0.146,0,5510.87,concept_drift,2024-01,5060.648510705334
ID0001403,2024-09-06,0,5,15710.0,23,0,2,1.23,1.252,1.4,0.217,4,6680.98,concept_drift,2024-09,6210.005981117388
ID0001404,2024-07-22,3,8,19122.0,38,1,2,1.269,1.146,1.4,0.608,4,6828.42,concept_drift,2024-07,6014.843269208879
ID0001405,2024-11-13,1,0,31369.0,30,2,1,1.072,0.885,1.4,0.22,21,6125.96,concept_drift,2024-11,5500.281052297936
ID0001406,2024-11-21,2,10,17046.0,32,2,1,0.895,1.026,1.4,0.423,10,6532.65,concept_drift,2024-11,5929.723744315024
ID0001407,2024-10-15,3,16,11287.0,40,0,0,0.938,0.94,1.8,0.476,1,6590.73,concept_drift,2024-10,5736.013317373729
ID0001408,2024-10-26,1,7,18406.0,49,1,1,0.964,1.106,1.8,0.091,1,6338.64,concept_drift,2024-10,5928.9826371079325
ID0001409,2024-07-07,3,5,27409.0,42,2,1,1.146,1.077,1.8,0.042,21,6973.51,concept_drift,2024-07,6413.6066598378
ID0001410,2024-05-08,2,14,8050.0,25,3,2,1.107,1.309,1.8,0.191,0,8032.37,concept_drift,2024-05,7509.175685754062
ID0001411,2024-11-13,0,3,17679.0,22,2,2,1.259,0.928,1.0,0.089,1,5968.11,concept_drift,2024-11,5656.718451774015
ID0001412,2024-08-15,2,6,18000.0,64,1,0,0.979,0.955,1.2,0.131,6,4898.91,concept_drift,2024-08,4249.945629380419
ID0001413,2024-03-02,0,11,7904.0,21,2,2,1.105,1.458,1.2,0.415,4,7840.64,concept_drift,2024-03,7154.540053548083
ID0001414,2024-01-18,2,5,17721.0,47,2,2,1.038,1.291,1.2,0.486,0,6516.03,concept_drift,2024-01,5858.002043184771
ID0001415,2024-01-20,0,0,22173.0,60,2,1,0.978,1.016,1.8,0.435,2,6821.24,concept_drift,2024-01,6155.9136709876275
ID0001416,2024-11-03,1,8,11813.0,77,0,2,0.947,1.197,1.4,0.088,3,5513.75,concept_drift,2024-11,4970.325822689044
ID0001417,2024-06-05,3,10,16534.0,42,1,2,1.199,1.23,1.4,0.479,2,6555.83,concept_drift,2024-06,6089.806670602642
ID0001418,2024-01-13,4,14,24561.0,30,2,2,1.193,1.282,1.0,0.338,0,6102.12,concept_drift,2024-01,5867.287322708733
ID0001419,2024-05-27,3,11,13346.0,75,2,0,0.845,0.818,1.2,0.203,0,4971.97,concept_drift,2024-05,4409.951454214697
ID0001420,2024-08-22,3,5,16192.0,27,2,2,1.051,0.75,1.8,0.457,3,7053.34,concept_drift,2024-08,6510.94478720917
ID0001421,2024-02-03,2,0,43545.0,53,3,0,0.754,0.908,1.0,0.252,4,4993.45,concept_drift,2024-02,4755.338200135779
ID0001422,2024-07-20,3,0,33571.0,59,0,1,1.098,1.021,1.2,0.378,1,4949.83,concept_drift,2024-07,4390.179169239456
ID0001423,2024-08-09,2,0,30029.0,68,1,1,1.021,1.054,1.8,0.537,21,6917.87,concept_drift,2024-08,5968.066651213007
ID0001424,2024-01-27,3,14,11995.0,52,1,1,1.033,0.953,1.4,0.238,30,6147.14,concept_drift,2024-01,5408.149390743964
ID0001425,2024-02-03,2,8,19824.0,37,4,1,0.946,0.878,1.2,0.146,1,5912.97,concept_drift,2024-02,5682.573149038919
ID0001426,2024-01-28,3,16,7528.0,31,3,2,1.398,1.039,1.4,0.371,2,6914.21,concept_drift,2024-01,6623.098008529154
ID0001427,2024-01-05,2,15,12290.0,69,1,1,0.908,0.933,1.8,0.241,2,6444.97,concept_drift,2024-01,5803.473162726433
ID0001428,2024-03-22,1,0,20703.0,55,0,2,1.05,1.388,1.8,0.287,5,7047.32,concept_drift,2024-03,6169.403745375612
ID0001429,2024-09-22,1,6,14027.0,63,0,1,0.949,1.09,1.4,0.063,1,5230.33,concept_drift,2024-09,4716.398440600782
ID0001430,2024-05-01,2,7,23409.0,34,1,2,1.061,1.507,1.2,0.275,1,6370.86,concept_drift,2024-05,5612.847055933652
ID0001431,2024-10-21,2,4,21970.0,53,1,1,1.062,1.12,1.2,0.367,10,5816.58,concept_drift,2024-10,5001.510294220422
ID0001432,2024-09-28,2,14,11913.0,76,0,2,1.209,1.033,1.2,0.338,3,5368.37,concept_drift,2024-09,4863.646807779773
ID0001433,2024-05-05,2,3,18387.0,21,3,1,0.971,1.192,1.2,0.044,5,6794.63,concept_drift,2024-05,6504.953621877928
ID0001434,2024-07-01,3,7,21128.0,34,2,1,1.156,0.969,1.4,0.663,0,6598.05,concept_drift,2024-07,5901.812142770444
ID0001435,2024-03-15,0,9,7499.0,30,1,1,0.953,0.826,1.4,0.589,10,6275.97,concept_drift,2024-03,5550.413451245914
ID0001436,2024-11-18,1,9,12358.0,58,3,2,1.072,1.198,1.4,0.563,2,7187.14,concept_drift,2024-11,6559.567906245726
ID0001437,2024-12-26,2,7,19327.0,65,1,1,1.027,0.989,1.8,0.616,1,6734.22,concept_drift,2024-12,5945.5262395094205
ID0001438,2024-09-17,0,1,15244.0,70,0,0,0.901,1.083,1.8,0.088,1,6003.09,concept_drift,2024-09,4975.442760637086
ID0001439,2024-08-22,2,2,26703.0,48,1,1,1.08,0.992,1.4,0.44,2,5750.56,concept_drift,2024-08,5142.900827295126
ID0001440,2024-09-13,3,7,18631.0,32,0,0,0.918,0.849,1.2,0.392,21,4976.78,concept_drift,2024-09,4234.706682207537
ID0001441,2024-11-07,1,8,10375.0,66,3,2,1.107,1.221,1.2,0.173,5,6192.44,concept_drift,2024-11,5974.981109480103
ID0001442,2024-03-10,0,3,17129.0,27,2,2,1.39,1.235,1.2,0.287,1,6396.31,concept_drift,2024-03,5799.958307254438
ID0001443,2024-02-28,2,3,34480.0,63,1,2,1.107,1.119,1.2,0.11,3,5411.45,concept_drift,2024-02,4927.23428176673
ID0001444,2024-09-01,2,6,21840.0,36,2,1,0.901,0.941,1.0,0.045,5,4795.61,concept_drift,2024-09,4665.9229185595195
ID0001445,2024-07-09,2,10,26725.0,61,3,2,1.347,1.264,1.2,0.446,0,6824.92,concept_drift,2024-07,6210.578522837251
ID0001446,2024-08-21,3,9,17461.0,35,2,1,0.778,1.13,1.4,0.266,2,6192.21,concept_drift,2024-08,5830.141684227046
ID0001447,2024-05-28,2,0,48407.0,19,1,2,1.174,1.208,1.4,0.093,0,7019.22,concept_drift,2024-05,6389.302804198514
ID0001448,2024-09-15,0,4,14839.0,73,0,1,1.024,1.132,1.8,0.068,7,5884.86,concept_drift,2024-09,5328.400026707082
ID0001449,2024-03-26,3,12,11318.0,59,3,0,0.815,0.834,1.0,0.459,0,5193.04,concept_drift,2024-03,4908.446326319114
ID0001450,2024-09-19,1,11,8093.0,77,1,2,1.035,1.184,1.8,0.235,0,6920.21,concept_drift,2024-09,6240.007861663766
ID0001451,2024-01-14,1,3,17656.0,77,2,2,1.073,1.092,1.0,0.251,7,5274.66,concept_drift,2024-01,4929.401167126113
ID0001452,2024-07-09,2,0,38032.0,25,2,2,1.341,1.108,1.2,0.267,0,5978.35,concept_drift,2024-07,5624.999560036863
ID0001453,2024-07-26,3,12,17871.0,29,1,0,0.962,0.81,1.4,0.639,10,6083.5,concept_drift,2024-07,5257.070315054727
ID0001454,2024-04-06,1,2,16414.0,26,1,1,1.05,1.011,3.2,0.209,2,9547.41,concept_drift,2024-04,8831.90475147413
ID0001455,2024-04-25,0,9,7671.0,18,1,2,1.227,1.251,1.2,0.307,14,7128.59,concept_drift,2024-04,6417.472497962547
ID0001456,2024-03-01,1,1,20487.0,23,3,1,1.077,0.923,1.1,0.344,1,6398.62,concept_drift,2024-03,5923.085844697461
ID0001457,2024-11-02,0,9,8486.0,75,1,2,1.208,1.341,1.8,0.214,7,7203.01,concept_drift,2024-11,6464.201219166298
ID0001458,2024-06-12,4,6,33158.0,57,1,2,1.201,1.343,1.8,0.258,0,7156.38,concept_drift,2024-06,6391.32447850946
ID0001459,2024-06-18,3,8,26104.0,69,1,2,1.192,1.257,1.2,0.233,7,5845.16,concept_drift,2024-06,5334.451291022734
ID0001460,2024-02-10,1,13,7713.0,75,3,1,0.884,0.978,1.8,0.267,1,7131.63,concept_drift,2024-02,6376.389897447849
ID0001461,2024-07-02,2,0,27553.0,52,4,0,0.861,0.938,1.2,0.215,3,5761.6,concept_drift,2024-07,5309.321830729721
ID0001462,2024-07-24,2,7,12758.0,55,1,0,0.987,0.89,1.0,0.226,0,4326.57,concept_drift,2024-07,3967.5068833868504
ID0001463,2024-05-21,3,14,8542.0,36,0,1,0.849,1.139,1.2,0.077,3,5244.83,concept_drift,2024-05,4824.398762178174
ID0001464,2024-01-12,4,10,36747.0,19,1,2,1.142,1.102,1.2,0.312,7,6788.71,concept_drift,2024-01,6196.787471263593
ID0001465,2024-04-28,1,18,5000.0,26,1,1,1.041,0.924,1.2,0.565,30,6219.42,concept_drift,2024-04,5780.299835455287
ID0001466,2024-02-18,2,0,32206.0,34,0,2,1.119,1.051,1.2,0.461,21,5670.06,concept_drift,2024-02,5059.850788914368
ID0001467,2024-09-05,1,0,20522.0,62,3,1,1.045,0.965,1.2,0.211,5,5385.71,concept_drift,2024-09,5195.115351512869
ID0001468,2024-12-12,2,10,13912.0,61,3,1,0.948,1.093,1.2,0.145,0,5877.7,concept_drift,2024-12,5441.997412526802
ID0001469,2024-03-26,2,8,19536.0,40,3,1,1.123,1.113,1.2,0.08,0,5838.58,concept_drift,2024-03,5466.291340128589
ID0001470,2024-05-22,2,11,14890.0,28,2,2,1.145,1.209,1.2,0.492,21,7020.52,concept_drift,2024-05,6180.540168501821
ID0001471,2024-12-20,0,0,21154.0,65,1,1,0.81,1.0,1.2,0.316,1,5259.74,concept_drift,2024-12,4575.189243892369
ID0001472,2024-11-14,2,7,29286.0,46,3,2,1.099,1.361,1.2,0.23,1,6647.01,concept_drift,2024-11,6196.92590688993
ID0001473,2024-01-13,1,19,5000.0,34,2,1,0.982,1.062,0.4,0.235,0,4184.42,concept_drift,2024-01,4093.6967389134375
ID0001474,2024-11-17,2,18,9779.0,62,4,2,1.014,1.263,1.2,0.216,2,6759.84,concept_drift,2024-11,6644.58826159699
ID0001475,2024-06-13,1,11,9624.0,38,0,1,1.12,1.032,1.0,0.34,4,5056.6,concept_drift,2024-06,4491.284496644816
ID0001476,2024-07-23,1,9,8449.0,47,4,0,0.758,0.831,1.4,0.347,0,6142.58,concept_drift,2024-07,6020.510583549258
ID0001477,2024-09-05,3,14,13454.0,58,0,2,1.151,1.317,1.4,0.164,1,6100.49,concept_drift,2024-09,5538.317476886896
ID0001478,2024-12-14,0,0,15058.0,71,4,2,1.332,1.04,1.4,0.63,2,7016.33,concept_drift,2024-12,6487.390388293317
ID0001479,2024-06-28,2,7,19047.0,20,0,2,1.304,1.198,1.8,0.382,14,8067.57,concept_drift,2024-06,7061.483174424647
ID0001480,2024-09-15,1,9,12839.0,68,0,2,0.958,1.333,1.8,0.293,2,6942.63,concept_drift,2024-09,6050.735950645411
ID0001481,2024-11-22,1,4,15523.0,55,1,1,0.955,0.978,0.4,0.402,5,3767.73,concept_drift,2024-11,3375.565492180107
ID0001482,2024-01-05,1,11,10516.0,21,0,2,1.29,1.282,1.4,0.649,5,7376.93,concept_drift,2024-01,6690.915156530563
ID0001483,2024-10-04,1,7,11341.0,74,1,0,0.75,0.898,1.4,0.64,0,5600.65,concept_drift,2024-10,4972.728813805081
ID0001484,2024-05-03,3,5,25060.0,31,1,1,0.978,0.989,1.2,0.395,0,5499.99,concept_drift,2024-05,4934.935996562891
ID0001485,2024-09-10,2,5,15894.0,37,0,1,1.056,1.149,1.2,0.279,2,5508.88,concept_drift,2024-09,4761.0888166305285
ID0001486,2024-08-18,0,9,13277.0,60,4,2,1.076,1.382,1.8,0.422,10,8487.51,concept_drift,2024-08,7733.631729800946
ID0001487,2024-11-20,1,7,14251.0,79,1,1,1.054,1.123,3.2,0.381,0,9459.7,concept_drift,2024-11,8529.785289857475
ID0001488,2024-05-21,3,12,15034.0,45,3,0,0.959,0.878,1.4,0.233,10,6238.21,concept_drift,2024-05,5724.762275418947
ID0001489,2024-12-09,2,6,22180.0,61,2,0,0.959,0.87,1.0,0.252,3,4961.47,concept_drift,2024-12,4253.023608016111
ID0001490,2024-04-07,1,5,11145.0,78,3,1,1.144,0.92,1.2,0.089,4,5438.08,concept_drift,2024-04,5055.611494650995
ID0001491,2024-01-20,3,9,9780.0,44,1,0,0.93,0.866,1.4,0.184,14,5538.29,concept_drift,2024-01,4849.5606980931
ID0001492,2024-05-24,0,5,10826.0,70,2,1,1.06,0.991,1.4,0.133,2,5860.18,concept_drift,2024-05,5273.3046680355965
ID0001493,2024-07-27,2,15,10784.0,47,2,1,1.01,1.041,1.4,0.041,3,6024.69,concept_drift,2024-07,5624.654879702604
ID0001494,2024-05-07,0,8,7922.0,35,3,1,1.03,1.102,1.4,0.392,0,6668.68,concept_drift,2024-05,6093.967393326379
ID0001495,2024-03-11,0,6,15684.0,47,2,1,0.925,1.166,1.2,0.428,2,6045.08,concept_drift,2024-03,5363.016369425079
ID0001496,2024-09-22,2,14,14568.0,36,4,1,0.944,0.994,1.4,0.313,4,6523.82,concept_drift,2024-09,6409.903139522486
ID0001497,2024-04-16,3,9,17599.0,54,3,0,0.75,1.052,1.2,0.085,10,5598.2,concept_drift,2024-04,5427.608020704489
ID0001498,2024-10-20,2,6,22845.0,67,1,2,0.97,1.538,1.2,0.322,1,6332.33,concept_drift,2024-10,5368.429918896691
ID0001499,2024-09-17,1,15,6563.0,48,3,2,1.224,1.426,1.4,0.462,4,7611.49,concept_drift,2024-09,7202.247956168103
ID0001500,2024-09-02,1,13,9532.0,50,2,2,1.211,1.334,1.4,0.255,30,7014.5,concept_drift,2024-09,6622.686162588181
ID0001501,2024-12-11,1,7,14581.0,54,1,2,1.324,1.328,1.4,0.206,21,6560.92,concept_drift,2024-12,5877.766276755049
ID0001502,2024-09-23,3,3,49512.0,35,1,1,1.004,0.868,1.4,0.636,4,5938.91,concept_drift,2024-09,5391.767198053535
ID0001503,2024-04-11,2,4,27469.0,64,0,1,1.182,0.96,3.2,0.363,7,9186.73,concept_drift,2024-04,8093.522916538427
ID0001504,2024-10-22,2,7,25997.0,53,0,1,1.126,1.111,1.2,0.367,4,5426.28,concept_drift,2024-10,4734.879353457892
ID0001505,2024-08-01,1,6,15346.0,51,2,2,1.231,1.313,1.2,0.4,1,6296.8,concept_drift,2024-08,5830.307858723152
ID0001506,2024-05-11,4,15,15217.0,69,2,2,1.274,1.265,1.2,0.418,3,6392.52,concept_drift,2024-05,5930.453642164596
ID0001507,2024-07-03,2,13,13163.0,42,0,1,1.065,1.027,1.0,0.259,10,5001.51,concept_drift,2024-07,4344.602800827218
ID0001508,2024-11-25,2,10,17944.0,30,2,2,1.105,1.139,1.4,0.228,0,6469.54,concept_drift,2024-11,6134.128472215854
ID0001509,2024-04-02,2,1,49802.0,77,1,0,0.911,0.813,1.4,0.572,0,5260.58,concept_drift,2024-04,4489.754094354371
ID0001510,2024-05-15,3,15,10425.0,68,2,1,1.044,0.963,1.4,0.568,3,6239.34,concept_drift,2024-05,5749.598239101956
ID0001511,2024-01-23,1,7,11888.0,25,2,2,1.134,1.112,1.4,0.089,30,6697.97,concept_drift,2024-01,6337.867017886956
ID0001512,2024-11-25,1,0,18068.0,65,2,2,1.396,1.001,1.2,0.121,1,5414.78,concept_drift,2024-11,5056.6389045404685
ID0001513,2024-12-25,0,11,7714.0,69,1,2,1.209,1.154,1.8,0.338,21,7354.59,concept_drift,2024-12,6546.548821015085
ID0001514,2024-09-23,1,3,18963.0,77,1,1,1.029,0.995,1.2,0.39,0,5126.98,concept_drift,2024-09,4568.138865937901
ID0001515,2024-06-26,3,15,13784.0,23,2,2,1.191,1.264,1.2,0.14,2,7073.4,concept_drift,2024-06,6766.688491769514
ID0001516,2024-07-21,3,14,12185.0,61,0,2,1.191,1.163,1.2,0.07,0,5188.48,concept_drift,2024-07,4842.479798796833
ID0001517,2024-03-10,2,0,32092.0,68,2,0,0.75,1.06,1.0,0.073,10,4642.1,concept_drift,2024-03,4205.357882705061
ID0001518,2024-02-15,2,8,17154.0,42,2,1,0.952,0.983,1.4,0.189,2,5874.02,concept_drift,2024-02,5569.6208377245275
ID0001519,2024-10-24,1,10,12725.0,27,1,2,1.068,1.525,1.2,0.084,1,6191.2,concept_drift,2024-10,5484.169424245176
ID0001520,2024-09-14,3,7,19750.0,68,4,1,0.922,0.984,1.2,0.094,4,5808.73,concept_drift,2024-09,5510.591517517887
ID0001521,2024-04-08,1,5,19738.0,64,2,2,1.332,1.192,1.4,0.115,5,6258.09,concept_drift,2024-04,5866.242096911986
ID0001522,2024-02-03,1,11,7751.0,55,1,0,0.839,0.768,3.2,0.605,21,9747.68,concept_drift,2024-02,8434.742657794957
ID0001523,2024-10-09,2,12,10107.0,60,4,2,1.22,1.203,1.0,0.148,14,6404.87,concept_drift,2024-10,6105.322220075771
ID0001524,2024-04-18,3,12,13583.0,56,0,2,1.141,1.121,1.4,0.31,4,5941.29,concept_drift,2024-04,5374.390279361196
ID0001525,2024-11-08,2,13,8315.0,52,2,1,0.834,1.105,1.4,0.193,10,6214.54,concept_drift,2024-11,5682.2808560495105
ID0001526,2024-10-20,3,7,16314.0,73,1,1,0.883,0.976,1.4,0.069,4,5158.68,concept_drift,2024-10,4825.890588010723
ID0001527,2024-05-21,4,13,15822.0,56,1,2,1.043,1.113,1.2,0.299,5,5970.7,concept_drift,2024-05,5314.621016631664
ID0001528,2024-07-18,2,8,14508.0,32,0,1,1.064,1.021,1.8,0.292,7,6635.13,concept_drift,2024-07,5849.785588760304
ID0001529,2024-03-26,3,12,13745.0,18,1,2,1.12,1.104,1.4,0.119,5,7061.52,concept_drift,2024-03,6396.199597477709
ID0001530,2024-04-17,1,12,8954.0,49,0,2,0.981,1.074,1.2,0.404,14,5694.6,concept_drift,2024-04,5152.505587935286
ID0001531,2024-05-13,1,7,18477.0,38,1,1,0.935,1.018,1.4,0.137,0,5626.31,concept_drift,2024-05,5213.457286830926
ID0001532,2024-12-03,2,6,16507.0,24,4,2,1.335,1.144,1.8,0.408,3,8813.98,concept_drift,2024-12,8263.94968439995
ID0001533,2024-04-16,3,3,24539.0,58,3,1,0.981,0.948,1.8,0.551,6,7170.24,concept_drift,2024-04,6603.7253559337005
ID0001534,2024-01-12,1,8,10493.0,72,0,1,0.974,1.096,1.8,0.399,7,6576.12,concept_drift,2024-01,5690.671868922499
ID0001535,2024-08-26,3,4,29994.0,78,1,1,0.824,1.073,3.2,0.11,4,9183.41,concept_drift,2024-08,8197.127060790423
ID0001536,2024-10-28,2,7,14947.0,47,1,2,1.158,1.059,1.4,0.501,0,6422.37,concept_drift,2024-10,5744.591112615419
ID0001537,2024-09-11,2,0,32701.0,45,2,2,1.395,1.16,1.8,0.173,0,7094.4,concept_drift,2024-09,6415.983745438573
ID0001538,2024-11-02,3,11,14529.0,46,2,2,1.089,1.362,1.0,0.412,21,6393.06,concept_drift,2024-11,5912.144380893511
ID0001539,2024-06-15,2,3,38084.0,33,2,1,0.953,1.125,1.2,0.047,7,5716.19,concept_drift,2024-06,5181.950705462168
ID0001540,2024-03-21,3,6,19606.0,65,0,1,1.007,1.105,1.8,0.23,10,6474.95,concept_drift,2024-03,5539.8463041446685
ID0001541,2024-05-24,2,8,15501.0,36,0,2,1.201,1.223,1.4,0.065,0,5781.35,concept_drift,2024-05,5315.908624306643
ID0001542,2024-12-26,1,4,17656.0,43,2,2,1.007,1.063,1.2,0.502,0,5960.02,concept_drift,2024-12,5584.411858616157
ID0001543,2024-10-10,1,15,5353.0,48,1,1,1.076,1.143,1.0,0.262,0,5144.09,concept_drift,2024-10,4822.492527614166
ID0001544,2024-02-12,1,12,6735.0,67,2,1,0.888,0.851,0.4,0.602,1,4104.25,concept_drift,2024-02,3736.670334368051
ID0001545,2024-07-18,2,8,14394.0,49,1,2,1.398,1.229,1.2,0.232,0,5914.4,concept_drift,2024-07,5377.981937506199
ID0001546,2024-03-14,0,13,10095.0,28,0,1,0.899,1.106,0.4,0.183,1,3857.53,concept_drift,2024-03,3384.4462495692437
ID0001547,2024-03-25,3,7,19711.0,52,2,2,1.087,1.154,1.2,0.169,0,5914.22,concept_drift,2024-03,5425.276834233988
ID0001548,2024-07-11,1,14,5431.0,52,2,1,1.064,0.884,1.2,0.078,0,5371.84,concept_drift,2024-07,4887.045551336065
ID0001549,2024-01-08,4,3,44382.0,51,2,2,1.028,1.312,1.4,0.2,30,6836.32,concept_drift,2024-01,6278.522478325723
ID0001550,2024-12-04,1,10,11982.0,40,4,2,1.171,1.206,1.2,0.282,3,7015.2,concept_drift,2024-12,6581.809444567156
ID0001551,2024-01-06,1,1,26995.0,55,2,2,1.312,1.143,1.4,0.199,0,6273.79,concept_drift,2024-01,5672.244126412147
ID0001552,2024-05-08,4,12,21527.0,42,2,2,1.14,1.107,1.4,0.264,6,6743.98,concept_drift,2024-05,6273.97902334087
ID0001553,2024-01-17,1,13,7989.0,78,3,2,1.117,0.85,1.4,0.169,0,6143.63,concept_drift,2024-01,5884.108118529639
ID0001554,2024-01-16,3,16,11232.0,32,1,2,1.157,1.18,1.0,0.357,3,5713.01,concept_drift,2024-01,5370.807064292778
ID0001555,2024-08-10,4,13,20929.0,53,4,2,1.123,1.067,1.8,0.386,0,8032.62,concept_drift,2024-08,7353.3531217978125
ID0001556,2024-08-01,3,8,11753.0,54,3,2,1.139,1.202,1.4,0.431,1,6816.75,concept_drift,2024-08,6404.355610315607
ID0001557,2024-07-08,1,7,12211.0,40,1,1,1.029,0.909,1.2,0.264,30,5673.2,concept_drift,2024-07,5026.191008748213
ID0001558,2024-04-16,3,5,26651.0,42,0,2,1.046,1.352,0.4,0.025,10,4006.29,concept_drift,2024-04,3534.461155293002
ID0001559,2024-06-05,4,0,44737.0,30,2,2,1.206,1.38,1.8,0.622,2,8096.45,concept_drift,2024-06,7204.057351063022
ID0001560,2024-12-09,2,8,16948.0,32,0,2,1.172,1.163,1.4,0.225,2,5904.45,concept_drift,2024-12,5363.664898192741
ID0001561,2024-10-24,0,1,12529.0,73,2,2,1.206,1.187,1.2,0.215,5,5823.58,concept_drift,2024-10,5378.7290410589385
ID0001562,2024-03-13,0,10,10564.0,23,3,1,1.059,0.921,1.2,0.084,6,6484.12,concept_drift,2024-03,6355.2082152603
ID0001563,2024-03-11,3,4,20200.0,53,4,1,0.995,0.944,1.4,0.3,0,6331.68,concept_drift,2024-03,6053.226632715606
ID0001564,2024-09-09,2,4,18378.0,58,1,1,1.067,0.75,1.0,0.094,14,4551.43,concept_drift,2024-09,3924.115862179888
ID0001565,2024-03-02,2,6,15479.0,76,3,2,1.394,1.164,1.4,0.242,5,6625.58,concept_drift,2024-03,6088.359689809025
ID0001566,2024-01-12,1,9,10077.0,62,1,2,1.27,1.353,1.8,0.255,0,7211.59,concept_drift,2024-01,6504.183453879822
ID0001567,2024-01-07,3,9,15384.0,32,0,2,1.077,1.33,1.0,0.129,10,5392.57,concept_drift,2024-01,4818.309921238586
ID0001568,2024-08-02,3,7,17976.0,75,2,2,1.142,1.457,1.8,0.089,0,7321.34,concept_drift,2024-08,6674.88792294919
ID0001569,2024-05-25,2,13,7856.0,76,2,0,0.845,0.957,1.2,0.156,6,5220.23,concept_drift,2024-05,4633.51714440303
ID0001570,2024-03-02,2,6,17773.0,23,1,1,0.912,1.111,1.0,0.468,21,6402.51,concept_drift,2024-03,5579.031344630222
ID0001571,2024-03-12,3,3,31645.0,64,1,2,0.966,1.167,1.8,0.472,3,7141.3,concept_drift,2024-03,6197.578495227175
ID0001572,2024-11-12,1,11,11914.0,76,3,2,1.186,1.123,1.4,0.385,30,6891.08,concept_drift,2024-11,6477.897414271149
ID0001573,2024-10-06,2,4,23589.0,48,3,1,0.97,0.861,1.8,0.334,0,6935.47,concept_drift,2024-10,6351.7407757087485
ID0001574,2024-03-25,3,8,15159.0,47,3,2,1.243,1.292,1.4,0.298,2,7038.68,concept_drift,2024-03,6525.79052870301
ID0001575,2024-08-18,1,4,15920.0,44,2,0,0.887,0.824,1.0,0.202,1,4690.29,concept_drift,2024-08,4238.326065479482
ID0001576,2024-07-22,1,2,17063.0,58,0,2,1.38,1.201,1.4,0.248,21,6045.74,concept_drift,2024-07,5502.285130131075
ID0001577,2024-01-02,3,12,16359.0,67,1,1,1.134,0.962,1.4,0.031,10,5507.38,concept_drift,2024-01,5035.837713184081
ID0001578,2024-10-15,2,6,27934.0,24,2,2,1.165,1.186,1.2,0.082,3,6768.67,concept_drift,2024-10,6496.238370219282
ID0001579,2024-03-25,0,14,5239.0,38,1,1,1.079,0.954,1.2,0.137,0,5264.19,concept_drift,2024-03,4857.834721304784
ID0001580,2024-02-13,0,3,16112.0,52,0,1,1.031,0.984,1.2,0.411,2,5302.29,concept_drift,2024-02,4469.624595147973
ID0001581,2024-09-26,2,18,6652.0,75,0,2,1.146,1.158,1.0,0.339,0,5115.07,concept_drift,2024-09,4705.26964254123
ID0001582,2024-04-01,1,1,23422.0,69,1,2,1.331,1.164,1.4,0.46,30,6415.05,concept_drift,2024-04,5717.035295697188
ID0001583,2024-02-10,1,12,6641.0,22,0,1,0.957,1.102,1.8,0.079,1,7241.65,concept_drift,2024-02,6424.150208354103
ID0001584,2024-11-08,1,1,21254.0,58,2,1,1.028,0.799,1.4,0.1,14,5548.72,concept_drift,2024-11,5096.234973863007
ID0001585,2024-09-10,2,0,34940.0,31,1,1,1.059,0.91,1.4,0.372,0,5755.2,concept_drift,2024-09,5076.712243183558
ID0001586,2024-10-06,4,7,42766.0,68,2,2,1.152,1.284,1.8,0.475,0,7582.24,concept_drift,2024-10,6842.158561157802
ID0001587,2024-07-24,2,9,16873.0,41,0,2,1.021,1.127,0.4,0.194,0,3752.53,concept_drift,2024-07,3509.37630037322
ID0001588,2024-10-26,1,15,7164.0,55,1,0,0.81,1.048,1.1,0.272,14,5156.9,concept_drift,2024-10,4732.07249327538
ID0001589,2024-12-21,3,8,15064.0,24,0,0,0.816,0.926,1.2,0.334,3,5705.34,concept_drift,2024-12,5052.365838048089
ID0001590,2024-10-02,4,10,27084.0,18,1,1,0.999,1.06,1.0,0.184,2,5911.35,concept_drift,2024-10,5318.26500784734
