ID,date_of_loss,vehicle_type_code,vehicle_age_years,vehicle_acv,driver_age,ins_score,urbanicity_code,repair_cost_index,medical_cost_index,collision_sev,weather_cat_risk_index,report_lag_days,loss_amount,scenario,month,pred_model
ID0000575,5/20/2024,2,8,20779,51,1,1,1.039,0.927,1,0.074,0,4125.25,performance_drift,2024-05,5041.324948
ID0000576,5/25/2024,4,14,25256,56,1,1,1.017,0.965,1.4,0.308,6,5487.71,performance_drift,2024-05,5041.324948
ID0000577,4/20/2024,0,10,6319,64,1,0,0.994,0.854,1.8,0.297,3,5490.21,performance_drift,2024-04,6069.48688
ID0000578,1/27/2024,1,8,19760,38,1,2,1.117,1.371,1.2,0.55,1,5837.23,performance_drift,2024-01,5041.324948
ID0000579,2/20/2024,2,7,15670,79,1,1,1.032,1.007,1.2,0.205,5,4754.82,performance_drift,2024-02,5041.324948
ID0000580,6/11/2024,1,9,14973,36,0,2,1.029,0.949,1.4,0.286,0,5201.52,performance_drift,2024-06,5041.324948
ID0000581,5/20/2024,2,12,11247,28,0,2,1.166,1.245,1.4,0.162,2,5468.91,performance_drift,2024-05,5041.324948
ID0000582,9/15/2024,1,11,9110,26,2,1,1.105,1.027,1.8,0.309,4,6727.68,performance_drift,2024-09,6733.38182
ID0000583,6/6/2024,1,20,5000,26,0,1,1.052,1.103,1.2,0.384,3,5032.34,performance_drift,2024-06,5041.324948
ID0000584,5/12/2024,2,0,23861,59,1,1,0.965,0.907,1.4,0.126,6,4598.69,performance_drift,2024-05,5041.324948
ID0000585,8/27/2024,0,3,11445,35,2,1,1.157,0.999,1.1,0.436,2,5034.79,performance_drift,2024-08,5753.639017
ID0000586,7/19/2024,2,5,11999,67,3,2,1.137,1.164,1.4,0.028,1,5940.76,performance_drift,2024-07,5753.639017
ID0000587,12/11/2024,2,7,21249,46,4,1,0.878,0.796,1.2,0.169,3,5702.46,performance_drift,2024-12,5753.639017
ID0000588,8/12/2024,1,13,7943,34,2,2,1.096,1.234,1.8,0.332,3,7060.3,performance_drift,2024-08,6733.38182
ID0000589,2/1/2024,2,13,10111,45,0,0,0.977,0.812,1.8,0.132,2,4836.74,performance_drift,2024-02,6069.48688
ID0000590,12/19/2024,1,11,8973,57,3,1,1.044,1.102,1.8,0.034,10,6559.83,performance_drift,2024-12,6733.38182
ID0000591,2/5/2024,2,6,22384,39,2,1,1.002,1.032,1,0.342,0,4963.11,performance_drift,2024-02,5753.639017
ID0000592,11/17/2024,0,8,12421,25,2,2,1.11,1.341,1.4,0.305,3,6431.97,performance_drift,2024-11,5753.639017
ID0000593,12/28/2024,0,2,12779,69,2,1,0.898,0.945,1,0.465,14,4665.97,performance_drift,2024-12,5753.639017
ID0000594,6/28/2024,2,10,11927,52,0,1,0.992,1.047,1,0.094,0,3873.51,performance_drift,2024-06,5041.324948
ID0000595,1/26/2024,3,8,16029,26,2,0,0.914,0.838,1.8,0.236,0,5864.08,performance_drift,2024-01,6733.38182
ID0000596,4/17/2024,1,12,6417,61,1,2,1.08,0.962,1.8,0.336,0,6258.26,performance_drift,2024-04,6069.48688
ID0000597,12/11/2024,0,14,5000,25,1,0,0.95,0.91,1.4,0.089,5,5129.37,performance_drift,2024-12,5041.324948
ID0000598,10/17/2024,1,13,5698,75,0,0,0.854,1.081,1.4,0.059,21,4467.68,performance_drift,2024-10,5041.324948
ID0000599,7/10/2024,2,17,6886,34,3,2,1.35,1.161,1.8,0.441,1,7425.09,performance_drift,2024-07,6733.38182
ID0000600,7/10/2024,2,0,23630,62,2,2,1.217,1.366,0.4,0.426,30,4365.79,performance_drift,2024-07,4284.85875
ID0000601,5/2/2024,3,5,24046,31,0,0,0.983,0.848,1,0.468,30,4253.09,performance_drift,2024-05,5041.324948
ID0000602,10/13/2024,1,0,24917,62,3,2,1.324,1.207,1.8,0.34,0,6747.99,performance_drift,2024-10,6733.38182
ID0000603,11/12/2024,1,9,14380,23,1,2,1.118,1.231,1,0.04,2,5754.17,performance_drift,2024-11,5041.324948
ID0000604,2/20/2024,2,8,13403,77,0,2,1.168,1.16,1.2,0.097,30,4731.2,performance_drift,2024-02,5041.324948
ID0000605,11/19/2024,2,9,14505,58,1,2,1.176,1.106,1.1,0.162,0,4775.71,performance_drift,2024-11,5041.324948
ID0000606,4/23/2024,3,12,22517,40,0,1,0.973,1.055,1.2,0.37,3,4772.27,performance_drift,2024-04,5041.324948
ID0000607,7/24/2024,3,13,11962,60,0,2,1.378,1.126,1.2,0.424,1,5176.72,performance_drift,2024-07,5041.324948
ID0000608,9/14/2024,1,5,13783,63,2,2,1.111,1.294,1,0.317,3,5217.01,performance_drift,2024-09,5753.639017
ID0000609,6/23/2024,0,7,10725,77,1,1,0.974,1.003,1.4,0.277,30,5371.63,performance_drift,2024-06,5041.324948
ID0000610,8/2/2024,2,3,23591,58,1,2,1.423,1.218,1.1,0.147,6,4931.04,performance_drift,2024-08,5041.324948
ID0000611,5/21/2024,1,11,10857,52,3,1,0.936,0.981,0.4,0.181,30,4411.25,performance_drift,2024-05,3601.604965
ID0000612,4/16/2024,3,1,28946,38,1,2,1.066,1.121,1.4,0.091,1,5760.55,performance_drift,2024-04,5041.324948
ID0000613,2/5/2024,1,6,11969,43,1,2,1.105,1.227,1.2,0.114,6,5643.06,performance_drift,2024-02,5041.324948
ID0000614,5/6/2024,1,16,5956,79,0,2,1.049,1.105,1.2,0.374,6,4993.06,performance_drift,2024-05,5041.324948
ID0000615,4/16/2024,3,7,21941,49,2,2,1.244,1.074,0.4,0.223,14,4166.05,performance_drift,2024-04,3601.604965
ID0000616,5/1/2024,2,11,8691,74,1,0,0.803,1.022,1.2,0.164,3,4359.24,performance_drift,2024-05,5041.324948
ID0000617,7/14/2024,2,12,12465,24,2,2,1.203,1.431,1.8,0.536,14,8453.73,performance_drift,2024-07,6733.38182
ID0000618,10/13/2024,3,5,17713,32,3,1,1.013,0.89,1.2,0.217,4,5154.34,performance_drift,2024-10,5753.639017
ID0000619,5/24/2024,2,11,9141,25,0,1,0.952,1.133,0.4,0.379,14,3540.69,performance_drift,2024-05,4284.85875
ID0000620,1/17/2024,3,9,15234,33,3,0,0.761,0.963,1.8,0.022,0,6222.03,performance_drift,2024-01,6733.38182
ID0000621,1/1/2024,2,15,16565,26,1,1,0.998,1.013,1.2,0.142,14,5103.73,performance_drift,2024-01,5041.324948
ID0000622,3/25/2024,2,5,20648,74,2,1,0.995,1.081,0.4,0.26,1,3392.44,performance_drift,2024-03,3601.604965
ID0000623,6/5/2024,0,10,8219,19,2,2,1.135,1.1,1.8,0.552,0,8018.92,performance_drift,2024-06,6733.38182
ID0000624,8/20/2024,3,11,16990,72,2,0,0.922,0.979,1,0.444,2,4304.36,performance_drift,2024-08,5753.639017
ID0000625,4/8/2024,2,15,10852,31,0,2,1.212,0.976,1.4,0.13,1,5233.62,performance_drift,2024-04,5041.324948
ID0000626,3/12/2024,1,4,22402,28,0,0,0.896,1.034,1.4,0.22,2,4541.8,performance_drift,2024-03,5041.324948
ID0000627,11/22/2024,2,3,20628,75,1,1,1.054,1.072,1.4,0.359,2,4930.4,performance_drift,2024-11,5041.324948
ID0000628,8/8/2024,3,16,11578,75,4,1,0.9,0.93,1.8,0.339,2,6754.91,performance_drift,2024-08,6733.38182
ID0000629,4/5/2024,4,14,16831,55,0,2,1.161,1.184,1.1,0.166,3,4949.14,performance_drift,2024-04,5041.324948
ID0000630,6/2/2024,0,15,7078,65,2,1,1.003,0.871,1.1,0.349,1,4916.53,performance_drift,2024-06,5753.639017
ID0000631,2/22/2024,2,9,24328,57,2,2,1.207,1.181,1.8,0.579,7,7235.64,performance_drift,2024-02,6733.38182
ID0000632,10/6/2024,2,10,13755,62,0,0,0.823,0.925,1.8,0.106,1,4801.83,performance_drift,2024-10,6069.48688
ID0000633,8/6/2024,2,8,15929,55,1,1,1.088,1.058,1.4,0.404,3,5327.45,performance_drift,2024-08,5041.324948
ID0000634,10/9/2024,2,0,35183,24,0,2,1.318,1.195,0.4,0.286,7,4113.83,performance_drift,2024-10,4284.85875
ID0000635,3/22/2024,0,11,7215,20,0,2,1.259,1.198,3.2,0.262,0,9610.5,performance_drift,2024-03,8216.463966
ID0000636,4/16/2024,2,10,12482,35,1,2,1.181,1.003,1,0.058,1,4928.99,performance_drift,2024-04,5041.324948
ID0000637,3/20/2024,1,11,6384,59,1,2,1.206,1.422,1.4,0.33,0,5818.91,performance_drift,2024-03,5041.324948
ID0000638,3/26/2024,3,13,8135,62,0,0,0.967,0.985,1.2,0.096,0,4206.98,performance_drift,2024-03,5041.324948
ID0000639,9/7/2024,0,2,12546,75,1,2,1.176,1.359,1.8,0.35,1,6182.82,performance_drift,2024-09,6069.48688
ID0000640,1/17/2024,2,10,12765,72,0,2,1.165,1.189,1.2,0.197,2,4625.53,performance_drift,2024-01,5041.324948
ID0000641,6/18/2024,2,18,12045,25,1,2,1.177,1.152,1.1,0.258,21,5760.88,performance_drift,2024-06,5041.324948
ID0000642,6/22/2024,4,16,13539,77,0,2,1.285,1.109,1,0.168,5,4569.96,performance_drift,2024-06,5041.324948
ID0000643,5/23/2024,1,5,20171,24,1,2,1.087,1.498,1.8,0.326,7,7711.97,performance_drift,2024-05,6069.48688
ID0000644,6/22/2024,4,0,42998,35,1,2,1.148,1.276,1.4,0.295,0,5753.65,performance_drift,2024-06,5041.324948
ID0000645,4/17/2024,2,18,7340,21,3,1,0.87,1.135,1.2,0.349,4,6929.08,performance_drift,2024-04,5753.639017
ID0000646,9/27/2024,2,1,31913,54,3,2,1.109,1.091,1.8,0.562,1,6898.8,performance_drift,2024-09,6733.38182
ID0000647,10/1/2024,2,11,14095,36,1,1,1.13,1.005,1.4,0.326,4,5105.12,performance_drift,2024-10,5041.324948
ID0000648,9/20/2024,0,19,5000,32,1,2,1.208,1.5,1.4,0.237,10,6469.77,performance_drift,2024-09,5041.324948
ID0000649,12/27/2024,1,9,13042,47,0,2,1.183,1.135,1.8,0.219,0,5878.8,performance_drift,2024-12,6069.48688
ID0000650,10/15/2024,1,5,12111,72,2,1,1.142,1.001,1.2,0.21,0,4939.49,performance_drift,2024-10,5753.639017
ID0000651,1/21/2024,4,11,26502,51,1,2,1.134,1.409,1.4,0.038,1,5719.41,performance_drift,2024-01,5041.324948
ID0000652,9/10/2024,2,7,24201,65,0,1,0.92,0.986,1,0.598,3,4486.63,performance_drift,2024-09,5041.324948
ID0000653,6/15/2024,1,1,17640,42,1,1,1.094,1.004,1.2,0.361,2,4868.15,performance_drift,2024-06,5041.324948
ID0000654,8/12/2024,2,12,11088,41,1,1,1.159,0.913,1,0.404,1,4546.53,performance_drift,2024-08,5041.324948
ID0000655,5/6/2024,1,4,12527,72,1,2,1.173,1.152,1.4,0.291,0,5459.27,performance_drift,2024-05,5041.324948
ID0000656,6/25/2024,0,10,8427,78,0,2,1.061,1.144,1.8,0.212,0,5729.21,performance_drift,2024-06,6069.48688
ID0000657,11/15/2024,2,8,20664,52,1,0,0.877,0.928,1,0.331,1,4301.14,performance_drift,2024-11,5041.324948
ID0000658,3/26/2024,4,10,36524,28,0,2,1.01,1.044,0.4,0.183,0,3443.43,performance_drift,2024-03,3601.604965
ID0000659,11/5/2024,2,14,7634,29,0,0,0.935,0.919,1.2,0.25,1,4601.01,performance_drift,2024-11,5041.324948
ID0000660,9/2/2024,1,15,6208,70,0,2,1.256,1.402,1.1,0.224,2,4872.65,performance_drift,2024-09,5041.324948
ID0000661,6/23/2024,2,9,15717,23,3,2,1.22,1.244,1.2,0.207,7,7047.95,performance_drift,2024-06,5753.639017
ID0000662,10/12/2024,1,6,12049,54,1,2,1.172,1.145,1.2,0.476,0,5305.87,performance_drift,2024-10,5041.324948
ID0000663,12/24/2024,2,9,13589,78,0,0,0.943,0.946,1.4,0.042,30,4241.55,performance_drift,2024-12,5041.324948
ID0000664,2/20/2024,1,8,11612,30,2,2,1.31,1.266,1.2,0.52,0,6035.41,performance_drift,2024-02,5753.639017
ID0000665,9/20/2024,0,7,13025,72,3,2,1.226,1.034,3.2,0.261,3,9242.01,performance_drift,2024-09,9219.214917
ID0000666,4/2/2024,2,17,8886,46,1,1,1.115,0.925,1.8,0.276,30,6142.83,performance_drift,2024-04,6069.48688
ID0000667,10/4/2024,1,8,8198,26,0,1,0.966,0.949,1.2,0.299,3,4499.66,performance_drift,2024-10,5041.324948
ID0000668,7/17/2024,3,12,21183,67,0,2,1.152,1.067,0.4,0.203,0,3361.21,performance_drift,2024-07,3601.604965
ID0000669,3/17/2024,2,8,9125,36,0,1,1.047,0.99,1.4,0.303,0,4817.1,performance_drift,2024-03,5041.324948
ID0000670,4/5/2024,3,9,17276,50,4,2,1.235,1.209,1,0.293,1,6308.07,performance_drift,2024-04,5753.639017
ID0000671,12/28/2024,1,12,6993,72,4,2,1.085,1.235,1.8,0.111,4,7578.47,performance_drift,2024-12,6733.38182
ID0000672,6/12/2024,1,6,12633,27,1,2,1.321,1.05,1.8,0.041,3,6150.52,performance_drift,2024-06,6069.48688
ID0000673,11/25/2024,3,5,15381,77,0,2,1.158,1.2,1.4,0.442,0,5212.16,performance_drift,2024-11,5041.324948
ID0000674,11/10/2024,2,13,8621,42,2,0,0.969,0.976,1.4,0.214,0,5430.67,performance_drift,2024-11,5753.639017
ID0000675,3/6/2024,1,8,11377,29,3,2,1.136,1.151,1,0.298,1,5905.97,performance_drift,2024-03,5753.639017
ID0000676,4/14/2024,1,7,13900,26,1,1,1.106,1.185,1.8,0.044,2,6048.82,performance_drift,2024-04,6069.48688
ID0000677,7/6/2024,3,8,20218,39,2,0,0.87,0.757,1.2,0.147,5,4737.25,performance_drift,2024-07,5753.639017
ID0000678,8/22/2024,2,5,30181,51,4,1,1.007,0.903,1,0.447,21,5524.2,performance_drift,2024-08,5753.639017
ID0000679,6/27/2024,1,11,9794,60,2,2,1.078,1.176,1.4,0.3,21,6191.54,performance_drift,2024-06,5753.639017
ID0000680,7/24/2024,4,8,22518,25,2,2,1.124,1.243,1.4,0.276,0,6472.71,performance_drift,2024-07,5753.639017
ID0000681,10/20/2024,3,10,13447,34,0,1,1.001,1.096,1.8,0.168,30,6009.73,performance_drift,2024-10,6069.48688
ID0000682,5/27/2024,3,7,19840,69,3,2,1.408,1.172,0.4,0.22,4,4225.95,performance_drift,2024-05,4284.85875
ID0000683,10/27/2024,0,9,9471,41,2,2,1.321,1.271,1.2,0.652,0,6032.95,performance_drift,2024-10,5753.639017
ID0000684,4/6/2024,1,13,7666,53,2,0,0.958,0.835,1,0.355,1,4529.13,performance_drift,2024-04,5753.639017
ID0000685,10/17/2024,0,11,6252,54,3,0,0.925,1.006,1.4,0.332,1,5567.54,performance_drift,2024-10,5753.639017
ID0000686,6/3/2024,0,15,6107,65,0,2,1.371,1.214,1.8,0.457,2,6124.11,performance_drift,2024-06,6069.48688
ID0000687,3/22/2024,2,2,34373,18,0,1,0.849,0.947,1.4,0.138,5,5527.35,performance_drift,2024-03,5041.324948
ID0000688,1/28/2024,3,6,28167,24,4,1,0.97,1.116,1,0.341,5,6440.28,performance_drift,2024-01,5753.639017
ID0000689,6/13/2024,2,6,25478,41,0,2,1.258,1.538,1.2,0.468,3,5878.2,performance_drift,2024-06,5041.324948
ID0000690,2/4/2024,1,8,10569,24,2,1,0.962,0.997,1.2,0.26,4,5982.25,performance_drift,2024-02,5753.639017
ID0000691,12/11/2024,1,5,26151,33,0,1,0.932,0.99,1.8,0.278,2,5705.49,performance_drift,2024-12,6069.48688
ID0000692,10/21/2024,4,0,32872,50,1,1,1.085,1.198,1.2,0.228,3,4614.38,performance_drift,2024-10,5041.324948
ID0000693,2/9/2024,0,18,5000,37,2,1,1.003,1.064,1.1,0.201,0,5302.6,performance_drift,2024-02,5753.639017
ID0000694,2/27/2024,2,20,11619,51,2,0,0.922,0.89,1.4,0.218,5,5520.38,performance_drift,2024-02,5753.639017
ID0000695,11/16/2024,3,2,20082,28,2,2,1.271,1.067,1.2,0.442,10,5826.43,performance_drift,2024-11,5753.639017
ID0000696,4/26/2024,4,9,29294,54,0,2,1.407,1.331,3.2,0.522,5,9037.67,performance_drift,2024-04,8216.463966
ID0000697,10/19/2024,3,12,12247,24,2,2,1.145,1.17,0.4,0.239,1,5102.24,performance_drift,2024-10,4284.85875
ID0000698,6/6/2024,2,7,23993,59,3,2,1.23,1.251,1.8,0.07,1,6961.82,performance_drift,2024-06,6733.38182
ID0000699,7/2/2024,4,11,21387,36,3,1,1.052,1.054,1.2,0.19,0,5665.6,performance_drift,2024-07,5753.639017
ID0000700,10/12/2024,1,6,10514,49,0,1,1.072,1.091,1.8,0.668,4,5699.41,performance_drift,2024-10,6069.48688
ID0000701,10/27/2024,4,13,15344,49,4,1,0.979,1.005,1.4,0.079,1,6395.72,performance_drift,2024-10,5753.639017
ID0000702,9/21/2024,4,9,28886,71,3,0,0.968,0.829,1,0.138,1,4325.83,performance_drift,2024-09,5753.639017
ID0000703,6/19/2024,1,8,15269,27,0,0,0.945,0.988,1.1,0.181,2,4079.25,performance_drift,2024-06,5041.324948
ID0000704,6/6/2024,2,16,8399,54,0,2,1.197,1.324,1,0.114,21,5134.96,performance_drift,2024-06,5041.324948
ID0000705,4/26/2024,1,15,7826,34,2,0,0.952,0.849,1.8,0.107,6,6109.83,performance_drift,2024-04,6733.38182
ID0000706,9/28/2024,2,0,32278,60,1,1,0.922,1.05,1.2,0.079,2,4853.86,performance_drift,2024-09,5041.324948
ID0000707,11/25/2024,2,5,15887,63,3,1,1.188,0.763,1.8,0.234,4,6116.7,performance_drift,2024-11,6733.38182
ID0000708,4/6/2024,3,17,10461,36,3,2,1.161,1.295,1.8,0.47,4,7943.48,performance_drift,2024-04,6733.38182
ID0000709,3/5/2024,2,9,13748,29,2,0,0.991,0.891,1,0.205,5,4554.83,performance_drift,2024-03,5753.639017
ID0000710,10/23/2024,1,18,6167,54,3,1,0.992,1.041,1,0.297,0,5430.93,performance_drift,2024-10,5753.639017
ID0000711,3/17/2024,1,12,9130,76,1,2,1.246,1.074,1.2,0.043,21,5252.67,performance_drift,2024-03,5041.324948
ID0000712,1/10/2024,2,6,16933,23,2,2,1.25,1.208,1.1,0.329,7,6569.76,performance_drift,2024-01,5753.639017
ID0000713,12/20/2024,3,8,28534,53,4,2,1.149,1.353,1,0.168,0,6023,performance_drift,2024-12,5753.639017
ID0000714,4/11/2024,1,6,14805,65,2,2,1.137,1.347,1.4,0.219,10,6078.84,performance_drift,2024-04,5753.639017
ID0000715,1/19/2024,1,11,8203,58,0,1,0.939,1.113,1.2,0.383,4,4738.8,performance_drift,2024-01,5041.324948
ID0000716,4/25/2024,4,9,32596,54,2,1,0.968,0.993,1.2,0.478,30,5804.84,performance_drift,2024-04,5753.639017
ID0000717,4/26/2024,2,9,19844,53,1,2,1.164,1.239,0.4,0.172,7,3809.2,performance_drift,2024-04,4284.85875
ID0000718,5/27/2024,1,12,5286,27,0,1,1.029,0.75,1.1,0.216,5,4295.69,performance_drift,2024-05,5041.324948
ID0000719,10/8/2024,4,12,24682,73,2,1,0.843,0.948,1.2,0.189,0,5039.27,performance_drift,2024-10,5753.639017
ID0000720,2/16/2024,1,8,15847,79,2,0,0.772,0.822,1.4,0.097,0,4685.15,performance_drift,2024-02,5753.639017
ID0000721,10/25/2024,2,9,15030,30,2,1,1,0.943,1,0.093,1,4716.6,performance_drift,2024-10,5753.639017
ID0000722,11/3/2024,4,0,64707,28,1,1,1.109,1.168,1.4,0.472,1,5613.82,performance_drift,2024-11,5041.324948
ID0000723,6/11/2024,1,11,9322,49,0,0,0.877,0.834,1.2,0.234,0,3890.63,performance_drift,2024-06,5041.324948
ID0000724,5/7/2024,1,9,10496,65,1,1,1.018,1.12,1.8,0.132,21,6313.63,performance_drift,2024-05,6069.48688
ID0000725,12/11/2024,3,4,19542,33,0,2,1.179,1.338,1,0.364,5,4530.11,performance_drift,2024-12,5041.324948
ID0000726,7/12/2024,2,13,8715,32,4,1,0.964,0.969,1.2,0.275,0,5793.52,performance_drift,2024-07,5753.639017
ID0000727,9/25/2024,2,11,15191,66,2,1,0.919,1.026,3.2,0.328,0,8793.86,performance_drift,2024-09,9219.214917
ID0000728,2/19/2024,0,4,11805,56,2,1,1.062,1.149,0.4,0.06,2,3708.8,performance_drift,2024-02,4284.85875
ID0000729,7/23/2024,1,5,13160,61,2,1,0.975,1.009,1.4,0.44,30,5817.29,performance_drift,2024-07,5753.639017
ID0000730,6/27/2024,2,0,29263,21,2,2,1.073,1.156,1.4,0.031,3,6481.47,performance_drift,2024-06,5753.639017
ID0000731,6/18/2024,2,3,23041,56,0,2,0.99,1.19,1.2,0.289,30,5046.82,performance_drift,2024-06,5041.324948
ID0000732,5/23/2024,1,5,20257,68,1,1,1.057,1.024,1,0.376,4,4363.9,performance_drift,2024-05,5041.324948
ID0000733,4/10/2024,0,9,7899,63,1,1,1.007,0.851,1.8,0.261,0,5483.34,performance_drift,2024-04,6069.48688
ID0000734,1/12/2024,3,5,21009,67,2,1,1.046,1.006,1.4,0.14,4,5195.49,performance_drift,2024-01,5753.639017
ID0000735,2/25/2024,1,6,18158,20,3,2,1.262,1.173,1.8,0.366,0,7883.45,performance_drift,2024-02,6733.38182
ID0000736,7/16/2024,3,17,11128,27,1,1,0.944,1.162,1.1,0.356,21,5648.21,performance_drift,2024-07,5041.324948
ID0000737,11/9/2024,3,10,18388,56,3,1,0.893,1.157,1,0.178,14,5455.69,performance_drift,2024-11,5753.639017
ID0000738,9/19/2024,1,8,12529,60,0,2,1.159,1.489,1.8,0.07,30,6382.98,performance_drift,2024-09,6069.48688
ID0000739,11/18/2024,2,4,21333,28,1,2,1.255,1.276,0.4,0.08,21,4048.18,performance_drift,2024-11,4284.85875
ID0000740,10/20/2024,2,16,9289,58,4,2,1.269,1.247,1.2,0.191,21,6629.2,performance_drift,2024-10,5753.639017
ID0000741,10/10/2024,1,0,16617,44,2,2,1.153,1.1,1,0.124,4,4925.31,performance_drift,2024-10,5753.639017
ID0000742,9/16/2024,3,7,18019,65,1,1,0.952,0.976,1.4,0.398,1,5126.41,performance_drift,2024-09,5041.324948
ID0000743,12/13/2024,3,3,24617,60,0,0,0.836,0.918,1.4,0.288,3,4214.59,performance_drift,2024-12,5041.324948
ID0000744,10/14/2024,3,4,44201,37,1,1,1.032,0.913,1.2,0.404,2,4736.33,performance_drift,2024-10,5041.324948
ID0000745,9/1/2024,1,10,8113,56,2,1,1.01,0.826,1.2,0.506,1,5175.99,performance_drift,2024-09,5753.639017
ID0000746,8/8/2024,1,18,5542,25,2,1,1.105,1.016,1.2,0.225,1,5573.57,performance_drift,2024-08,5753.639017
ID0000747,7/27/2024,3,13,10977,69,2,2,1.202,1.307,1.4,0.057,0,5984.17,performance_drift,2024-07,5753.639017
ID0000748,9/5/2024,0,6,10980,62,1,2,1.156,1.295,1.4,0.502,4,5858.73,performance_drift,2024-09,5041.324948
ID0000749,5/22/2024,3,11,13616,49,0,2,1.274,1.108,1.8,0.477,21,6330.45,performance_drift,2024-05,6069.48688
ID0000750,5/23/2024,1,9,8206,45,3,1,0.968,0.944,1.2,0.07,5,5235.96,performance_drift,2024-05,5753.639017
ID0000751,12/16/2024,1,5,18517,23,0,1,1.007,1.089,1.8,0.19,21,6575.22,performance_drift,2024-12,6069.48688
ID0000752,6/3/2024,0,9,12696,70,3,2,1.139,1.352,1.8,0.178,5,7309.23,performance_drift,2024-06,6733.38182
ID0000753,4/26/2024,2,0,31004,35,1,2,1.172,1.265,1.2,0.328,0,5231.53,performance_drift,2024-04,5041.324948
ID0000754,5/14/2024,1,9,13996,37,3,0,0.936,1.007,1.2,0.213,2,5213.12,performance_drift,2024-05,5753.639017
ID0000755,4/4/2024,3,8,26847,51,2,1,0.753,1.083,1.4,0.268,14,5663.39,performance_drift,2024-04,5753.639017
ID0000756,8/23/2024,2,13,16279,39,2,1,0.858,1.078,1.8,0.314,14,6636.79,performance_drift,2024-08,6733.38182
ID0000757,3/14/2024,2,8,17095,71,2,1,1.048,1.007,1.2,0.458,21,5520.09,performance_drift,2024-03,5753.639017
ID0000758,5/7/2024,3,13,14567,25,0,2,1.266,1.043,3.2,0.151,10,8669.5,performance_drift,2024-05,8216.463966
ID0000759,4/8/2024,1,3,22166,27,1,2,1.307,1.412,1.4,0.263,2,6181.46,performance_drift,2024-04,5041.324948
ID0000760,7/1/2024,1,5,13406,41,2,2,1.17,1.232,1.8,0.189,1,6858.56,performance_drift,2024-07,6733.38182
ID0000761,11/24/2024,2,11,14115,47,4,2,1.093,1.287,1.2,0.218,0,6647,performance_drift,2024-11,5753.639017
ID0000762,11/1/2024,2,4,16741,51,4,2,1.188,1.189,1.8,0.263,3,7446.88,performance_drift,2024-11,6733.38182
ID0000763,2/9/2024,2,3,26302,21,4,0,0.81,1.025,1.2,0.229,2,6450.74,performance_drift,2024-02,5753.639017
ID0000764,8/10/2024,0,6,8768,30,0,2,1.28,1.277,1.4,0.177,1,5556.37,performance_drift,2024-08,5041.324948
ID0000765,6/1/2024,0,10,9410,25,1,2,1.093,1.252,1.8,0.599,21,7314.86,performance_drift,2024-06,6069.48688
ID0000766,7/3/2024,2,5,27812,37,2,1,0.907,1.004,1.8,0.213,4,5955.84,performance_drift,2024-07,6733.38182
ID0000767,2/20/2024,1,14,5000,54,3,1,1.138,1.118,1.2,0.322,0,5851.11,performance_drift,2024-02,5753.639017
ID0000768,6/7/2024,2,3,28388,64,2,2,1.283,1.403,1.4,0.255,10,6292.94,performance_drift,2024-06,5753.639017
ID0000769,6/21/2024,2,3,20621,19,2,1,1.012,1.105,1.2,0.228,5,6016.8,performance_drift,2024-06,5753.639017
ID0000770,9/16/2024,1,12,7780,78,1,1,0.897,1.137,1.2,0.094,0,4711.55,performance_drift,2024-09,5041.324948
ID0000771,11/26/2024,1,0,21001,37,1,2,1.176,1.46,1.8,0.088,3,6644.73,performance_drift,2024-11,6069.48688
ID0000772,9/11/2024,2,8,16018,18,0,0,0.83,0.872,1.2,0.294,21,4914.83,performance_drift,2024-09,5041.324948
ID0000773,5/22/2024,1,0,26609,27,0,2,1.089,1.405,1.4,0.371,0,5675.55,performance_drift,2024-05,5041.324948
ID0000774,11/28/2024,1,12,10264,57,0,2,1.208,1.25,1.2,0.376,1,4992.39,performance_drift,2024-11,5041.324948
ID0000775,1/5/2024,1,17,5547,19,2,1,1.03,0.996,1,0.315,21,6213.92,performance_drift,2024-01,5753.639017
ID0000776,4/25/2024,2,4,27263,39,2,0,0.905,1.114,0.4,0.329,1,3661.04,performance_drift,2024-04,4284.85875
ID0000777,2/12/2024,2,0,31932,33,0,2,1.193,0.929,1,0.579,14,4599.17,performance_drift,2024-02,5041.324948
ID0000778,6/2/2024,1,8,16170,39,3,2,1.149,1.104,1.8,0.186,5,6906.97,performance_drift,2024-06,6733.38182
ID0000779,5/2/2024,1,12,9151,53,1,2,1.168,1.214,1.2,0.218,7,5440.3,performance_drift,2024-05,5041.324948
ID0000780,8/27/2024,2,11,15178,49,3,1,0.842,1.037,1,0.387,0,5254.45,performance_drift,2024-08,5753.639017
ID0000781,2/24/2024,2,5,17240,26,2,1,0.963,1.136,1.8,0.273,14,6684.27,performance_drift,2024-02,6733.38182
ID0000782,10/11/2024,3,3,33192,23,4,2,0.948,1.074,1,0.219,1,6565.63,performance_drift,2024-10,5753.639017
ID0000783,10/5/2024,2,6,19033,41,0,1,0.863,1.066,3.2,0.43,2,8153.75,performance_drift,2024-10,8216.463966
ID0000784,7/13/2024,2,5,22292,75,1,0,0.894,0.963,1.8,0.115,0,5313.08,performance_drift,2024-07,6069.48688
ID0000785,4/12/2024,2,4,18889,42,3,2,1.21,1.167,1.8,0.252,2,6846.79,performance_drift,2024-04,6733.38182
