ID,date_of_loss,vehicle_type_code,vehicle_age_years,vehicle_acv,driver_age,ins_score,urbanicity_code,repair_cost_index,medical_cost_index,collision_sev,weather_cat_risk_index,report_lag_days,loss_amount,scenario,month,pred_model
ID0001394,2024-12-19,0,13,5000.0,56,2,1,0.961,1.099,1.4,0.235,5,6246.5,good,2024-12,5620.6405953158355
ID0001395,2024-07-11,2,3,28806.0,24,1,2,1.195,1.188,1.8,0.275,1,7006.37,good,2024-07,7168.22930384464
ID0001396,2024-07-26,2,3,28959.0,23,2,2,1.257,1.401,1.8,0.51,4,8590.44,good,2024-07,7928.138021641732
ID0001397,2024-07-14,3,4,22861.0,55,0,1,0.943,1.021,1.4,0.442,14,4342.85,good,2024-07,4941.128490429052
ID0001398,2024-08-19,2,10,16124.0,25,1,2,1.287,1.27,1.8,0.172,14,7284.34,good,2024-08,6756.223272283275
ID0001399,2024-10-08,2,8,22820.0,78,2,0,0.929,0.958,1.8,0.109,6,5920.62,good,2024-10,5657.997826014544
ID0001400,2024-04-28,3,7,16858.0,35,2,2,1.141,1.158,1.2,0.316,1,5765.69,good,2024-04,5715.171107102431
ID0001401,2024-08-15,1,8,12172.0,42,1,2,1.116,1.125,3.2,0.486,3,9343.72,good,2024-08,9209.47359753311
ID0001402,2024-07-08,1,0,19515.0,46,1,1,1.127,0.963,1.2,0.113,7,4157.59,good,2024-07,4541.513953636277
ID0001403,2024-09-25,3,7,18595.0,51,3,1,0.954,1.138,1.0,0.214,1,5103.23,good,2024-09,5198.072646738503
ID0001404,2024-10-17,2,7,17860.0,54,2,2,1.062,1.31,1.4,0.167,7,6513.33,good,2024-10,6113.894625829598
ID0001405,2024-10-13,2,10,14045.0,45,0,1,0.942,1.133,1.8,0.354,21,6447.6,good,2024-10,6073.889216788025
ID0001406,2024-08-15,2,4,19934.0,44,2,1,1.04,0.811,1.0,0.773,7,4795.06,good,2024-08,4926.161786874817
ID0001407,2024-01-08,4,5,32582.0,29,1,2,1.213,1.154,1.8,0.176,6,6618.62,good,2024-01,6388.965831125922
ID0001408,2024-10-09,2,9,19941.0,42,1,2,1.232,1.093,0.4,0.161,21,4175.21,good,2024-10,3949.27525076361
ID0001409,2024-12-07,3,20,9837.0,76,1,2,1.123,1.203,1.4,0.342,14,5674.08,good,2024-12,6043.699209354478
ID0001410,2024-07-22,0,5,12921.0,39,1,2,0.931,1.214,1.0,0.342,0,5522.52,good,2024-07,5001.026800780325
ID0001411,2024-06-11,1,18,6264.0,67,1,1,1.079,0.985,1.0,0.106,14,4171.83,good,2024-06,4503.90897336825
ID0001412,2024-03-13,2,3,23187.0,45,3,0,0.895,0.882,1.8,0.453,0,6788.66,good,2024-03,6185.027264764757
ID0001413,2024-06-21,1,8,10387.0,77,1,0,0.921,0.986,1.2,0.106,0,3784.77,good,2024-06,4046.615060441895
ID0001414,2024-07-19,3,3,28651.0,56,4,2,1.175,1.305,1.8,0.293,2,7618.29,good,2024-07,7474.39664185719
ID0001415,2024-10-06,3,15,13453.0,53,1,1,1.051,1.278,1.0,0.129,0,4488.68,good,2024-10,4777.083007286415
ID0001416,2024-06-22,3,9,17808.0,35,4,1,0.967,0.955,1.8,0.261,0,7226.94,good,2024-06,6938.142239031755
ID0001417,2024-03-28,2,9,11529.0,60,1,2,1.261,1.062,1.4,0.165,0,5466.74,good,2024-03,5446.909194567678
ID0001418,2024-02-21,1,13,9501.0,26,3,1,1.088,0.999,1.2,0.045,2,4907.12,good,2024-02,5689.1157253779875
ID0001419,2024-07-21,0,14,9400.0,29,0,1,0.932,1.111,1.2,0.284,30,5373.01,good,2024-07,5195.609906313978
ID0001420,2024-08-03,4,5,39817.0,63,0,2,1.269,1.031,1.8,0.519,7,6512.63,good,2024-08,5969.508454382978
ID0001421,2024-11-12,1,9,7375.0,38,3,2,1.257,1.127,1.8,0.299,1,6949.2,good,2024-11,6971.946537149927
ID0001422,2024-10-02,3,5,24495.0,66,2,1,1.005,0.859,1.0,0.535,3,4608.25,good,2024-10,4609.449964438808
ID0001423,2024-07-04,2,14,16003.0,56,3,1,1.033,1.05,1.2,0.245,30,6151.68,good,2024-07,5906.9350207383195
ID0001424,2024-02-23,4,0,51652.0,21,0,1,0.989,1.099,1.0,0.156,2,5039.74,good,2024-02,4870.229895414043
ID0001425,2024-10-05,0,19,5000.0,73,4,1,0.991,1.052,1.0,0.338,3,5861.92,good,2024-10,5873.558307321603
ID0001426,2024-07-19,3,7,18711.0,41,0,1,0.947,1.062,1.8,0.137,3,5098.45,good,2024-07,5677.020610701752
ID0001427,2024-11-09,2,0,35169.0,35,4,1,0.786,0.88,1.4,0.308,0,5580.57,good,2024-11,5888.81066496703
ID0001428,2024-09-05,2,9,9679.0,18,1,2,1.213,1.427,1.4,0.514,7,7362.82,good,2024-09,7191.568349343508
ID0001429,2024-04-22,1,4,13408.0,66,0,2,1.208,1.14,1.2,0.103,1,4564.7,good,2024-04,4521.604088845999
ID0001430,2024-05-04,1,8,10605.0,21,2,2,1.215,1.075,1.0,0.402,3,5334.97,good,2024-05,6064.618422274954
ID0001431,2024-05-26,3,9,18814.0,55,0,2,1.348,1.354,1.2,0.219,3,5236.08,good,2024-05,5142.110833316887
ID0001432,2024-04-14,1,13,7930.0,75,1,0,0.901,0.953,1.0,0.491,14,4265.49,good,2024-04,4304.916184668277
ID0001433,2024-10-28,3,0,28861.0,19,2,2,1.166,1.325,1.4,0.409,4,8206.51,good,2024-10,7214.878627323672
ID0001434,2024-05-05,4,10,22824.0,64,2,2,1.084,1.367,0.4,0.358,3,5193.75,good,2024-05,4498.492234665601
ID0001435,2024-09-24,1,14,5451.0,21,3,0,0.899,0.75,1.2,0.362,4,5934.19,good,2024-09,6125.549572826099
ID0001436,2024-07-27,0,1,13530.0,73,2,0,0.824,0.829,1.4,0.55,0,4816.22,good,2024-07,5014.680692116633
ID0001437,2024-05-25,0,12,6044.0,73,0,0,0.821,0.876,1.4,0.145,21,4546.85,good,2024-05,4349.901466461209
ID0001438,2024-09-07,1,12,8933.0,64,3,2,1.229,1.075,1.4,0.069,1,6404.98,good,2024-09,6054.123791952557
ID0001439,2024-03-14,3,5,33824.0,38,3,1,0.967,1.076,1.2,0.165,21,5854.36,good,2024-03,5646.987235704337
ID0001440,2024-07-27,3,0,32325.0,42,1,2,1.32,1.163,1.1,0.178,1,5168.09,good,2024-07,4797.984402397069
ID0001441,2024-02-02,2,9,13710.0,78,2,1,1.02,1.073,1.8,0.16,5,5612.58,good,2024-02,6081.895073107708
ID0001442,2024-02-21,0,6,11190.0,18,3,2,1.071,1.462,1.2,0.194,3,6582.28,good,2024-02,7149.275936139712
ID0001443,2024-10-15,1,16,5000.0,28,4,0,0.918,0.906,1.0,0.435,2,5471.62,good,2024-10,5536.40574844629
ID0001444,2024-10-16,0,7,11828.0,53,3,2,1.054,1.16,1.2,0.653,21,6335.6,good,2024-10,6451.308346832706
ID0001445,2024-09-15,1,11,11195.0,61,2,0,0.899,0.868,1.0,0.251,4,4231.94,good,2024-09,4402.56505251733
ID0001446,2024-12-19,0,10,6538.0,55,3,2,1.094,1.019,1.2,0.481,0,6166.61,good,2024-12,6046.458532935435
ID0001447,2024-08-22,0,9,7678.0,53,0,2,1.106,1.076,1.4,0.252,2,4565.41,good,2024-08,5203.452109168157
ID0001448,2024-02-20,2,2,39785.0,33,2,2,1.401,1.202,1.8,0.427,30,7828.88,good,2024-02,7215.274765092937
ID0001449,2024-05-02,1,4,16036.0,67,3,1,0.857,0.873,1.8,0.248,4,6682.48,good,2024-05,6171.547443796932
ID0001450,2024-03-08,1,8,10328.0,43,4,2,1.387,1.043,1.8,0.204,10,7983.01,good,2024-03,7376.670030901032
ID0001451,2024-09-17,1,8,9881.0,32,3,2,1.245,1.025,1.2,0.48,21,6153.7,good,2024-09,6336.50803403419
ID0001452,2024-03-14,3,7,28533.0,69,1,2,1.064,1.102,1.8,0.457,0,6516.98,good,2024-03,6257.235238731557
ID0001453,2024-08-16,1,12,8151.0,25,2,0,0.864,0.859,1.8,0.413,14,6106.47,good,2024-08,6328.938539247994
ID0001454,2024-11-02,1,8,9676.0,78,4,2,1.281,1.199,1.8,0.115,21,8101.34,good,2024-11,7401.2384381561815
ID0001455,2024-03-16,1,11,9822.0,53,0,2,1.238,1.296,1.4,0.139,0,5799.17,good,2024-03,5401.510008551212
ID0001456,2024-11-02,1,8,17114.0,50,1,2,1.268,1.15,1.2,0.044,3,4906.96,good,2024-11,5125.255146928724
ID0001457,2024-09-03,1,10,7836.0,59,2,2,1.242,1.184,1.2,0.011,7,5731.15,good,2024-09,5561.1857265157105
ID0001458,2024-01-27,1,5,9802.0,54,1,2,1.157,1.288,1.2,0.401,0,5015.13,good,2024-01,5407.5593920806505
ID0001459,2024-07-23,1,1,28611.0,38,4,0,1.05,0.869,1.8,0.373,7,6096.22,good,2024-07,6599.413954543163
ID0001460,2024-04-24,2,12,12249.0,57,2,1,1.06,0.97,1.0,0.174,7,5199.4,good,2024-04,4704.250470590727
ID0001461,2024-09-06,1,12,10781.0,69,2,2,1.069,1.215,1.8,0.41,21,6330.46,good,2024-09,6958.508362480549
ID0001462,2024-03-22,3,11,17373.0,77,3,2,1.125,1.31,1.4,0.536,6,7272.54,good,2024-03,6702.7299283730035
ID0001463,2024-06-01,3,4,19110.0,57,3,2,1.09,1.395,3.2,0.086,3,10352.34,good,2024-06,9914.946005311638
ID0001464,2024-06-03,2,13,7933.0,24,2,2,1.216,1.246,0.4,0.183,1,5132.25,good,2024-06,5293.291622343518
ID0001465,2024-06-18,2,8,22045.0,54,3,0,0.948,0.924,1.2,0.748,0,5777.6,good,2024-06,5530.910025583282
ID0001466,2024-12-18,1,9,9331.0,48,0,0,0.882,0.803,1.4,0.101,0,3887.01,good,2024-12,4168.1139252503835
ID0001467,2024-12-02,1,5,15855.0,22,1,2,1.137,0.962,1.2,0.057,0,5601.44,good,2024-12,5709.412954183837
ID0001468,2024-01-21,3,6,16919.0,55,0,1,0.953,1.064,1.1,0.143,6,3971.09,good,2024-01,4242.008352183632
ID0001469,2024-10-25,2,5,25314.0,18,0,2,1.136,1.051,1.1,0.311,0,5719.2,good,2024-10,5430.193306964162
ID0001470,2024-03-13,2,10,11965.0,39,1,2,1.266,1.55,1.4,0.081,4,4986.39,good,2024-03,5635.113637497495
ID0001471,2024-02-16,3,5,18582.0,56,4,0,0.969,0.954,1.2,0.119,1,5680.23,good,2024-02,5342.1241210604385
ID0001472,2024-06-11,2,8,21316.0,33,3,0,0.921,0.811,1.4,0.267,4,5155.22,good,2024-06,5498.3336541443905
ID0001473,2024-12-26,2,5,24780.0,19,1,2,1.151,1.099,1.8,0.425,1,6995.7,good,2024-12,7147.379330819619
ID0001474,2024-07-21,1,2,18031.0,42,0,2,1.047,1.162,1.4,0.108,14,4805.34,good,2024-07,5143.426356651817
ID0001475,2024-08-19,0,8,11969.0,37,0,2,1.23,1.169,1.4,0.282,2,5608.35,good,2024-08,5468.985275133224
ID0001476,2024-09-01,3,9,12673.0,62,1,0,0.858,0.955,1.4,0.596,4,4952.49,good,2024-09,5008.2974641823075
ID0001477,2024-06-19,2,8,21043.0,55,2,2,1.25,1.294,1.2,0.217,14,6119.12,good,2024-06,5781.24517450572
ID0001478,2024-06-14,0,0,24619.0,21,3,2,1.143,1.169,1.8,0.144,0,7638.44,good,2024-06,7624.182635216643
ID0001479,2024-09-20,3,13,14253.0,74,4,0,0.75,0.846,1.0,0.425,1,4985.55,good,2024-09,5257.896546126027
ID0001480,2024-02-08,1,8,10870.0,18,3,1,0.989,1.05,1.1,0.318,2,6187.34,good,2024-02,6251.617889501371
ID0001481,2024-11-04,3,3,22503.0,61,2,2,1.217,1.346,1.2,0.517,0,6045.56,good,2024-11,5822.140659913549
ID0001482,2024-05-13,0,17,5000.0,55,0,2,1.141,1.303,1.4,0.434,21,5236.59,good,2024-05,5781.741072426823
ID0001483,2024-08-14,0,8,7406.0,70,1,1,1.051,0.852,1.8,0.327,14,6066.64,good,2024-08,5793.038185342981
ID0001484,2024-12-16,3,12,13910.0,53,1,2,1.188,1.169,3.2,0.491,2,9157.83,good,2024-12,9242.847522394843
ID0001485,2024-10-02,3,9,15844.0,43,4,1,1.146,0.928,1.2,0.033,0,5476.45,good,2024-10,5564.966581945001
ID0001486,2024-10-12,2,0,30547.0,34,2,1,1.041,1.212,1.2,0.091,7,4995.33,good,2024-10,5229.232778123259
ID0001487,2024-10-19,3,14,11991.0,71,0,2,1.204,1.046,1.8,0.201,6,5898.07,good,2024-10,5965.456901704324
ID0001488,2024-02-25,0,2,12340.0,63,1,2,1.247,1.196,3.2,0.357,4,8096.86,good,2024-02,8982.352702196
ID0001489,2024-06-04,1,13,7747.0,36,1,1,0.95,0.887,1.8,0.21,2,4982.47,good,2024-06,5940.511780410407
ID0001490,2024-10-25,4,7,31942.0,34,0,0,0.912,0.846,1.4,0.161,1,4296.67,good,2024-10,4350.618721133322
ID0001491,2024-04-09,4,4,28094.0,38,1,2,1.182,1.33,1.2,0.267,2,5587.21,good,2024-04,5505.075645755388
ID0001492,2024-04-22,2,0,44387.0,54,3,2,1.216,1.1,1.4,0.046,2,5475.12,good,2024-04,5840.179662450433
ID0001493,2024-11-03,1,6,12832.0,78,2,0,0.967,0.885,1.2,0.154,1,4600.26,good,2024-11,4377.867687377921
ID0001494,2024-10-23,2,3,24034.0,32,0,2,1.241,1.371,0.4,0.656,0,3498.79,good,2024-10,4025.4473476926905
ID0001495,2024-04-28,0,8,11676.0,76,2,1,1.029,0.909,1.0,0.382,4,4461.05,good,2024-04,4582.96052983848
ID0001496,2024-01-15,1,2,22055.0,61,2,1,1.124,0.968,1.2,0.584,4,4927.67,good,2024-01,5100.784568756918
ID0001497,2024-06-17,3,11,9380.0,63,2,2,1.204,1.233,1.2,0.597,2,5630.71,good,2024-06,5978.762320105052
ID0001498,2024-11-08,1,5,22233.0,33,1,2,1.225,1.328,1.8,0.088,2,6225.12,good,2024-11,6553.460853073659
ID0001499,2024-07-05,0,6,15848.0,71,0,1,1.016,1.199,1.2,0.285,1,4429.12,good,2024-07,4525.590531319733
ID0001500,2024-02-23,2,18,6768.0,73,2,2,1.29,1.052,1.4,0.395,21,6251.24,good,2024-02,6344.126154589683
ID0001501,2024-06-26,2,12,13742.0,31,2,2,1.138,0.92,1.2,0.385,0,5518.99,good,2024-06,5579.39980966175
ID0001502,2024-06-04,1,5,16493.0,19,2,1,0.909,1.137,1.0,0.385,7,6600.17,good,2024-06,5831.449673838351
ID0001503,2024-08-22,3,10,12576.0,34,1,0,1.001,1.003,1.2,0.165,1,4663.93,good,2024-08,4590.747304369842
ID0001504,2024-08-17,3,0,36398.0,26,0,1,0.895,0.771,1.8,0.32,0,5627.5,good,2024-08,5351.811805253507
ID0001505,2024-03-22,1,4,17018.0,50,1,2,1.079,1.256,1.2,0.252,14,5338.66,good,2024-03,5331.146316362274
ID0001506,2024-07-18,1,7,17614.0,54,2,2,1.101,1.132,1.2,0.203,14,5472.61,good,2024-07,5530.731318527398
ID0001507,2024-06-27,3,4,15493.0,48,0,2,1.375,1.233,1.2,0.284,0,5363.22,good,2024-06,4977.218378391197
ID0001508,2024-02-04,2,3,23160.0,57,1,0,0.886,0.793,1.4,0.079,0,4562.3,good,2024-02,4316.244679321979
ID0001509,2024-06-01,2,11,10499.0,22,1,1,1.087,0.885,1.0,0.369,0,5009.87,good,2024-06,5353.3622067161805
ID0001510,2024-02-06,1,5,19818.0,44,1,2,1.257,1.302,1.8,0.516,2,6359.97,good,2024-02,6700.6730951162035
ID0001511,2024-03-03,3,4,20294.0,66,1,1,0.992,1.005,1.4,0.19,6,4376.61,good,2024-03,4987.446926797323
ID0001512,2024-04-19,3,5,18612.0,62,1,2,1.285,1.125,1.2,0.195,3,4903.84,good,2024-04,5036.33388904756
ID0001513,2024-12-16,3,5,19251.0,58,0,1,0.976,1.015,1.4,0.082,14,4758.81,good,2024-12,4759.955088185758
ID0001514,2024-01-25,3,12,13678.0,67,1,2,1.166,1.322,1.8,0.284,10,6468.56,good,2024-01,6585.435230333081
ID0001515,2024-11-26,1,9,11295.0,47,3,1,1.042,0.968,1.2,0.144,0,5808.01,good,2024-11,5424.766739662802
ID0001516,2024-03-11,2,1,31955.0,60,2,2,1.053,1.158,1.2,0.09,30,6021.77,good,2024-03,5530.5580384759905
ID0001517,2024-12-23,3,14,10440.0,74,1,1,1.143,1.059,1.2,0.219,4,5261.71,good,2024-12,4890.665415243628
ID0001518,2024-02-15,2,13,10973.0,22,3,1,0.992,1.049,1.8,0.594,3,8350.44,good,2024-02,7822.099210364008
ID0001519,2024-08-24,2,6,16388.0,52,2,2,1.302,1.377,1.2,0.044,1,6200.81,good,2024-08,5593.165490468515
ID0001520,2024-06-20,0,3,11958.0,32,3,1,0.886,1.041,1.0,0.391,21,6008.89,good,2024-06,5448.167845301791
ID0001521,2024-03-14,1,8,9925.0,40,2,2,1.14,1.243,1.8,0.304,21,7192.62,good,2024-03,7196.553529209487
ID0001522,2024-05-17,2,5,16677.0,49,0,1,1.058,1.027,1.8,0.393,4,5808.42,good,2024-05,5766.130412562252
ID0001523,2024-05-07,3,10,24509.0,21,3,0,0.898,0.96,1.8,0.331,0,7622.04,good,2024-05,7298.798920590306
ID0001524,2024-08-13,3,8,18303.0,78,1,1,1.136,0.944,1.8,0.241,3,6053.28,good,2024-08,5674.827698814092
ID0001525,2024-09-02,4,14,17851.0,68,1,0,0.955,0.968,1.4,0.406,14,5254.58,good,2024-09,5089.682474484163
ID0001526,2024-04-18,1,0,20092.0,48,3,1,0.95,0.959,1.2,0.514,1,6204.49,good,2024-04,5574.222080593898
ID0001527,2024-05-03,4,5,34536.0,24,4,2,1.278,1.428,1.0,0.098,1,6871.11,good,2024-05,6748.186310610528
ID0001528,2024-01-20,1,9,15204.0,77,3,1,1.298,0.956,3.2,0.158,6,8209.07,good,2024-01,8719.304531511541
ID0001529,2024-04-26,1,5,21746.0,58,2,2,1.112,1.236,1.2,0.303,0,5803.61,good,2024-04,5601.3411570094195
ID0001530,2024-04-23,3,6,19426.0,77,3,0,0.885,0.852,1.0,0.052,10,4185.49,good,2024-04,4232.2102028768695
ID0001531,2024-10-11,0,2,14906.0,58,2,2,1.195,1.19,1.8,0.076,10,5612.63,good,2024-10,6544.544916731564
ID0001532,2024-10-16,2,17,12383.0,30,1,2,1.5,1.181,1.8,0.353,1,6901.66,good,2024-10,6539.912594761014
ID0001533,2024-10-18,3,7,15475.0,51,2,2,1.28,1.505,1.8,0.348,21,7871.9,good,2024-10,7467.323825750119
ID0001534,2024-04-19,2,11,13410.0,65,4,2,1.172,1.359,1.0,0.575,3,7087.36,good,2024-04,6555.631280202907
ID0001535,2024-03-13,3,4,29645.0,20,2,2,1.177,1.115,1.0,0.283,7,6492.03,good,2024-03,6044.787078769888
ID0001536,2024-05-06,2,6,17136.0,34,0,2,1.287,1.337,1.4,0.333,0,6479.44,good,2024-05,5698.135709620913
ID0001537,2024-06-05,1,8,14281.0,53,4,2,1.122,1.327,1.2,0.256,7,6547.93,good,2024-06,6549.2055680279245
ID0001538,2024-10-05,1,16,5000.0,71,4,2,1.044,1.226,1.0,0.136,0,5587.22,good,2024-10,5931.45775025822
ID0001539,2024-11-01,2,15,11238.0,24,0,2,1.246,1.135,1.2,0.291,7,6130.3,good,2024-11,6084.122364854791
ID0001540,2024-05-23,2,18,10541.0,72,1,0,0.954,0.872,1.8,0.127,2,5314.88,good,2024-05,5496.613206905551
ID0001541,2024-03-12,2,15,7444.0,31,1,2,1.399,1.234,1.8,0.186,7,7164.47,good,2024-03,6871.747179512057
ID0001542,2024-11-07,2,15,10768.0,47,2,2,1.168,1.197,1.0,0.121,2,5254.11,good,2024-11,5439.532389546396
ID0001543,2024-07-24,2,7,25911.0,38,4,1,0.903,0.807,1.8,0.301,0,6847.0,good,2024-07,6637.979583116678
ID0001544,2024-12-13,2,4,20968.0,72,3,2,1.199,1.187,1.0,0.145,2,5112.0,good,2024-12,5403.219363561501
ID0001545,2024-05-22,2,14,10514.0,39,0,2,1.183,1.304,1.8,0.19,3,5601.04,good,2024-05,6322.670667892801
ID0001546,2024-04-25,3,4,24789.0,30,1,0,1.003,0.882,1.2,0.069,5,4368.27,good,2024-04,4359.8936036358355
ID0001547,2024-01-10,1,11,6692.0,73,0,1,0.961,0.887,1.4,0.39,4,4946.97,good,2024-01,4658.198642117372
ID0001548,2024-09-05,1,5,14562.0,54,3,2,1.149,1.39,1.8,0.19,6,6875.35,good,2024-09,7242.875735268034
ID0001549,2024-06-04,1,3,25213.0,54,2,1,1.019,0.869,1.2,0.061,0,4974.34,good,2024-06,4736.778234876931
ID0001550,2024-04-20,3,8,17943.0,47,0,1,1.043,0.939,1.4,0.444,1,5499.2,good,2024-04,4921.612111748688
ID0001551,2024-06-18,2,4,31059.0,36,0,2,1.133,1.115,1.2,0.38,10,4978.69,good,2024-06,5075.171525895767
ID0001552,2024-02-07,4,6,17500.0,36,2,2,1.131,1.049,1.8,0.356,3,6827.3,good,2024-02,6758.694469351216
ID0001553,2024-12-19,2,12,11757.0,30,2,1,1.2,0.972,1.4,0.32,3,5501.9,good,2024-12,5764.669157475629
ID0001554,2024-06-18,4,7,18432.0,42,3,1,1.056,0.96,1.4,0.626,2,5995.29,good,2024-06,6157.240279522001
ID0001555,2024-04-25,2,13,8680.0,32,1,1,1.052,0.934,1.8,0.374,0,5787.85,good,2024-04,6135.122611695183
ID0001556,2024-08-23,3,6,22724.0,41,1,2,1.209,1.053,1.4,0.336,0,6235.31,good,2024-08,5695.275361702437
ID0001557,2024-10-09,1,10,13430.0,37,2,2,1.125,1.102,1.4,0.651,7,6419.93,good,2024-10,6517.876310553161
ID0001558,2024-12-23,4,3,38997.0,53,2,2,1.088,1.102,1.8,0.22,21,6249.51,good,2024-12,6517.996685351874
ID0001559,2024-09-18,1,14,9918.0,34,3,0,0.848,0.939,1.0,0.131,0,5107.37,good,2024-09,5070.285695868183
ID0001560,2024-02-22,2,0,31245.0,25,3,2,1.308,1.035,1.2,0.137,1,5612.8,good,2024-02,5683.318430238209
ID0001561,2024-06-26,2,9,14669.0,66,0,1,0.975,0.973,1.8,0.177,4,5811.42,good,2024-06,5354.961338245078
ID0001562,2024-09-15,1,11,6522.0,75,2,1,0.957,0.958,1.0,0.354,10,4617.67,good,2024-09,4688.463102401046
ID0001563,2024-10-04,0,0,13629.0,45,1,2,1.247,1.321,1.2,0.116,5,5784.74,good,2024-10,5228.721217126788
ID0001564,2024-06-16,0,0,15241.0,33,0,2,1.225,1.344,1.2,0.083,2,5078.85,good,2024-06,4996.478247874811
ID0001565,2024-11-25,0,0,17398.0,54,4,1,0.75,1.036,1.2,0.054,1,6269.44,good,2024-11,5771.27859211455
ID0001566,2024-02-05,2,7,26776.0,46,0,2,1.346,1.281,1.4,0.46,14,5810.67,good,2024-02,5649.554160566415
ID0001567,2024-05-07,2,7,26759.0,51,0,2,1.129,1.185,1.2,0.298,21,5285.3,good,2024-05,5174.782976074273
ID0001568,2024-12-04,0,6,14094.0,79,0,2,1.328,1.028,1.8,0.034,2,4560.08,good,2024-12,5210.078797596319
ID0001569,2024-03-23,0,11,7594.0,74,2,1,0.943,0.966,1.2,0.267,5,4839.19,good,2024-03,4961.3874885439955
ID0001570,2024-09-21,0,19,5000.0,60,2,1,1.027,0.942,1.2,0.189,4,4807.98,good,2024-09,5135.546499466104
ID0001571,2024-03-12,2,3,33302.0,27,1,1,1.225,0.987,1.0,0.33,7,4954.53,good,2024-03,4602.135911343133
ID0001572,2024-02-02,3,10,11432.0,62,2,2,1.18,1.529,3.2,0.283,30,10104.71,good,2024-02,10154.485151037825
ID0001573,2024-02-27,3,8,17823.0,61,1,2,0.979,1.105,1.2,0.245,0,5733.34,good,2024-02,5055.5194932782315
ID0001574,2024-11-27,2,13,13488.0,20,0,2,1.134,1.242,1.2,0.751,7,7085.16,good,2024-11,6518.381783753314
ID0001575,2024-12-09,2,0,25327.0,30,2,1,1.063,1.082,1.0,0.239,21,5470.43,good,2024-12,4992.336250796819
ID0001576,2024-02-06,1,0,31292.0,67,1,2,1.135,1.27,1.4,0.276,0,4754.8,good,2024-02,5471.8153193262815
ID0001577,2024-09-25,0,3,15675.0,25,0,1,1.053,0.809,1.2,0.289,2,4812.21,good,2024-09,4357.5859376117505
ID0001578,2024-02-21,2,3,27098.0,41,2,2,1.257,1.323,1.2,0.552,3,5997.43,good,2024-02,6032.962287720869
ID0001579,2024-10-11,1,9,11314.0,62,2,2,1.148,1.267,1.8,0.262,7,7939.62,good,2024-10,6802.448833716268
ID0001580,2024-04-13,1,6,12315.0,69,0,1,1.048,1.108,1.2,0.204,0,3704.71,good,2024-04,4360.031417950565
ID0001581,2024-01-19,0,0,19830.0,52,0,0,0.97,0.969,1.2,0.163,1,3587.41,good,2024-01,3782.3228765759823
ID0001582,2024-12-18,2,4,21108.0,41,3,1,0.953,0.984,3.2,0.038,7,9381.2,good,2024-12,9049.307135980665
ID0001583,2024-12-05,3,0,30896.0,59,2,1,0.909,0.886,1.4,0.331,30,5742.69,good,2024-12,5286.434443885845
ID0001584,2024-01-22,2,4,22621.0,26,0,1,1.03,0.981,1.2,0.54,1,4732.97,good,2024-01,4734.830346243784
ID0001585,2024-05-07,0,7,13698.0,67,2,1,0.924,1.018,1.8,0.218,30,6587.82,good,2024-05,6301.300585768002
ID0001586,2024-12-09,1,4,12636.0,34,4,2,1.323,1.315,1.4,0.363,7,6615.88,good,2024-12,6948.652209812167
ID0001587,2024-05-24,1,14,8493.0,31,0,2,1.043,1.055,1.2,0.43,6,5354.05,good,2024-05,5359.662415849191
ID0001588,2024-08-24,4,19,15055.0,63,4,1,0.948,1.0,1.0,0.311,0,6367.82,good,2024-08,5830.977299824095
ID0001589,2024-11-20,1,10,9504.0,22,1,1,1.006,1.12,1.8,0.177,0,7007.03,good,2024-11,6882.617761655642
ID0001590,2024-01-22,0,0,16387.0,36,1,2,1.093,1.064,1.8,0.069,10,6125.34,good,2024-01,6134.968697293843
ID0001591,2024-06-06,3,15,11824.0,23,3,0,0.997,0.775,1.2,0.306,0,6277.55,good,2024-06,6172.882198641397
ID0001592,2024-07-17,1,18,5000.0,28,2,2,1.088,1.341,1.4,0.189,0,6181.59,good,2024-07,6513.542322823502
ID0001593,2024-12-03,0,7,7075.0,50,1,2,1.223,1.27,0.4,0.347,0,4088.75,good,2024-12,4159.0838669072555
ID0001594,2024-06-17,1,10,13551.0,69,1,1,1.033,0.95,1.8,0.426,0,5517.88,good,2024-06,5844.391810233907
ID0001595,2024-11-22,0,13,5000.0,53,2,2,1.254,1.222,1.8,0.544,7,6447.34,good,2024-11,6901.663495468163
ID0001596,2024-07-11,2,9,13510.0,51,3,2,1.29,1.165,1.8,0.471,2,6809.58,good,2024-07,7112.555406304392
ID0001597,2024-06-18,1,14,6038.0,67,2,1,1.139,0.989,1.2,0.451,14,5480.38,good,2024-06,5322.764614190361
ID0001598,2024-09-28,1,11,8724.0,40,2,0,0.972,0.924,1.8,0.284,1,6577.42,good,2024-09,6178.180310833598
ID0001599,2024-11-09,2,5,25801.0,50,1,2,0.99,1.465,1.8,0.181,0,6060.77,good,2024-11,6511.562515573924
ID0001600,2024-09-11,3,5,20935.0,33,2,0,0.858,0.835,0.4,0.206,0,3022.89,good,2024-09,3328.7522009548034
ID0001601,2024-08-13,1,7,11623.0,61,1,2,1.109,1.21,1.8,0.178,10,6267.19,good,2024-08,6348.43054329323
ID0001602,2024-12-07,1,4,16929.0,39,1,1,1.013,1.079,1.0,0.278,0,4313.69,good,2024-12,4564.314924042406
ID0001603,2024-08-15,2,14,9017.0,52,3,0,0.78,1.048,1.2,0.119,5,5451.76,good,2024-08,5407.682322551951
